% Original filename: Decay Test Spring 0Deg0003.mat
0 Deg Decay Spring Run 4 2018-04-12
Time(s) Response(deg) LoadCell(N)
7.840000 -0.413024 -1.982403
7.860000 -0.398257 -1.986688
7.880000 -0.379755 -1.989852
7.900000 -0.362168 -1.982907
7.920000 -0.346466 -1.980624
7.940000 -0.333076 -1.988984
7.960000 -0.319092 -1.980176
7.980000 -0.303392 -1.980526
8.000000 -0.283322 -1.981464
8.020000 -0.260396 -1.986604
8.040000 -0.235945 -1.985161
8.060000 -0.215060 -1.987472
8.080000 -0.191924 -1.978706
8.100000 -0.169253 -1.987878
8.120000 -0.148724 -1.981142
8.140000 -0.127979 -1.984755
8.160000 -0.108011 -1.985945
8.180000 -0.086040 -1.976479
8.200000 -0.064237 -1.982669
8.220000 -0.040913 -1.982823
8.240000 -0.017063 -1.986506
8.260000 0.011054 -1.986127
8.280000 0.037910 -1.986029
8.300000 0.065258 -1.985777
8.320000 0.091635 -1.991281
8.340000 0.118916 -1.985511
8.360000 0.141160 -1.987696
8.380000 0.161742 -1.976997
8.400000 0.178857 -1.986043
8.420000 0.193992 -1.994123
8.440000 0.210189 -1.988046
8.460000 0.222083 -1.989334
8.480000 0.234150 -1.984951
8.500000 0.248699 -1.982220
8.520000 0.267497 -1.984741
8.540000 0.278964 -1.979434
8.560000 0.289889 -1.989208
8.580000 0.301363 -1.982809
8.600000 0.310115 -1.985217
8.620000 0.320397 -1.986702
8.640000 0.331738 -1.992667
8.660000 0.345151 -1.985147
8.680000 0.353424 -1.980092
8.700000 0.356694 -1.982865
8.720000 0.357288 -1.982445
8.740000 0.354269 -1.976927
8.760000 0.353528 -1.981380
8.780000 0.351256 -1.986099
8.800000 0.350940 -1.979140
8.820000 0.346587 -1.991491
8.840000 0.340047 -1.984433
8.860000 0.331631 -1.982767
8.880000 0.325303 -1.982683
8.900000 0.318960 -1.985427
8.920000 0.314167 -1.985651
8.940000 0.307683 -1.982066
8.960000 0.297233 -1.978426
8.980000 0.288066 -1.981324
9.000000 0.278035 -1.979028
9.020000 0.265268 -1.983005
9.040000 0.254149 -1.974435
9.060000 0.245156 -1.981310
9.080000 0.232200 -1.979196
9.100000 0.218491 -1.988200
9.120000 0.204638 -1.982487
9.140000 0.191912 -1.980134
9.160000 0.180110 -1.987920
9.180000 0.165013 -1.979966
9.200000 0.148355 -1.990973
9.220000 0.131551 -1.989810
9.240000 0.114838 -1.987836
9.260000 0.101172 -1.983313
9.280000 0.086233 -1.982893
9.300000 0.074346 -1.975821
9.320000 0.062431 -1.968987
9.340000 0.046871 -1.981212
9.360000 0.033729 -1.978580
9.380000 0.019295 -1.983733
9.400000 0.004724 -1.983733
9.420000 -0.009134 -1.983761
9.440000 -0.023087 -1.990580
9.460000 -0.036551 -1.978804
9.480000 -0.051041 -1.981114
9.500000 -0.065482 -1.988466
9.520000 -0.081422 -1.988410
9.540000 -0.096930 -1.982094
9.560000 -0.111208 -1.977627
9.580000 -0.122636 -1.981366
9.600000 -0.129935 -1.980498
9.620000 -0.136758 -1.983061
9.640000 -0.141853 -1.987766
9.660000 -0.146237 -1.986071
9.680000 -0.149418 -1.985329
9.700000 -0.152010 -1.981926
9.720000 -0.158510 -1.980778
9.740000 -0.167574 -1.982837
9.760000 -0.175779 -1.983915
9.780000 -0.180412 -1.983803
9.800000 -0.187063 -1.982935
9.820000 -0.192093 -1.987542
9.840000 -0.191611 -1.985189
9.860000 -0.190016 -1.982921
9.880000 -0.189480 -1.985021
9.900000 -0.187111 -1.977515
9.920000 -0.182980 -1.989670
9.940000 -0.179187 -1.992121
9.960000 -0.169732 -1.989418
9.980000 -0.165551 -1.985903
10.000000 -0.158456 -1.982487
10.020000 -0.151237 -1.984727
10.040000 -0.141411 -1.981436
10.060000 -0.130389 -1.989334
10.080000 -0.121580 -1.978566
10.100000 -0.110164 -1.981646
10.120000 -0.102685 -1.985077
10.140000 -0.094540 -1.980316
10.160000 -0.086337 -1.980484
10.180000 -0.078417 -1.983285
10.200000 -0.067470 -1.986267
10.220000 -0.058374 -1.984769
10.240000 -0.049708 -1.975723
10.260000 -0.040380 -1.981982
10.280000 -0.031935 -1.973440
10.300000 -0.022401 -1.986604
10.320000 -0.013748 -1.981912
10.340000 -0.003879 -1.981954
10.360000 0.005820 -1.987430
10.380000 0.017279 -1.979588
10.400000 0.027376 -1.984461
10.420000 0.037390 -1.971116
10.440000 0.047222 -1.975723
10.460000 0.058893 -1.984363
10.480000 0.071808 -1.982781
10.500000 0.081568 -1.973902
10.520000 0.090080 -1.982725
10.540000 0.099037 -1.988690
10.560000 0.107378 -1.980750
10.580000 0.115518 -1.981646
10.600000 0.122641 -1.982697
10.620000 0.131181 -1.979364
10.640000 0.139397 -1.990062
10.660000 0.148617 -1.978986
10.680000 0.156794 -1.977081
10.700000 0.167935 -1.982066
10.720000 0.179043 -1.982655
10.740000 0.189372 -1.982024
10.760000 0.201354 -1.980554
10.780000 0.208328 -1.985567
10.800000 0.214768 -1.973734
10.820000 0.220973 -1.979462
10.840000 0.226909 -1.981534
10.860000 0.229310 -1.979658
10.880000 0.229457 -1.984027
10.900000 0.229137 -1.983593
10.920000 0.227375 -1.980680
10.940000 0.223987 -1.980484
10.960000 0.219003 -1.975667
10.980000 0.212802 -1.977529
11.000000 0.206844 -1.981744
11.020000 0.198644 -1.981240
11.040000 0.189413 -1.974127
11.060000 0.179243 -1.980806
11.080000 0.166800 -1.979322
11.100000 0.154275 -1.981324
11.120000 0.140383 -1.983215
11.140000 0.126378 -1.977627
11.160000 0.114325 -1.986478
11.180000 0.101066 -1.986926
11.200000 0.089898 -1.986758
11.220000 0.079695 -1.989894
11.240000 0.070035 -1.988844
11.260000 0.061878 -1.994305
11.280000 0.052950 -1.990272
11.300000 0.044610 -1.983887
11.320000 0.037480 -1.975947
11.340000 0.030752 -1.978019
11.360000 0.024185 -1.979070
11.380000 0.019005 -1.981548
11.400000 0.014463 -1.978552
11.420000 0.009668 -1.981422
11.440000 0.004301 -1.982683
11.460000 0.002072 -1.981422
11.480000 -0.000787 -1.987934
11.500000 -0.001495 -1.982206
11.520000 -0.004782 -1.988116
11.540000 -0.005760 -1.990875
11.560000 -0.005964 -1.990314
11.580000 -0.006593 -1.989950
11.600000 -0.006141 -1.981730
11.620000 -0.004151 -1.985623
11.640000 -0.003334 -1.989628
11.660000 -0.003097 -1.988270
11.680000 -0.002044 -1.986982
11.700000 0.000395 -1.991911
11.720000 0.003158 -1.991239
11.740000 0.003225 -1.991729
11.760000 0.004352 -1.978650
11.780000 0.003897 -1.982683
11.800000 0.004402 -1.988830
11.820000 0.003710 -1.982949
11.840000 0.001138 -1.993633
11.860000 -0.000469 -1.993381
11.880000 -0.002536 -1.994557
11.900000 -0.001613 -1.990370
11.920000 -0.002856 -1.991351
11.940000 -0.003224 -1.988900
11.960000 -0.000749 -1.988760
11.980000 0.001187 -1.992653
12.000000 0.002989 -1.993535
12.020000 0.004774 -1.977417
12.040000 0.005560 -1.987206
12.060000 0.008530 -1.976843
12.080000 0.012565 -1.990959
12.100000 0.014532 -1.996658
12.120000 0.016484 -1.990258
12.140000 0.016803 -1.987640
12.160000 0.019224 -1.982206
12.180000 0.020482 -1.980400
12.200000 0.021112 -1.982487
12.220000 0.020202 -1.991967
12.240000 0.021018 -1.990623
12.260000 0.021489 -1.987150
12.280000 0.020100 -1.980456
12.300000 0.017948 -1.979588
12.320000 0.015110 -1.983677
12.340000 0.014553 -1.983383
12.360000 0.013271 -1.985693
12.380000 0.009565 -1.996364
12.400000 0.008662 -1.984937
12.420000 0.004936 -1.989852
12.440000 0.000297 -1.985805
12.460000 -0.004264 -1.987066
12.480000 -0.005975 -1.989026
12.500000 -0.009289 -1.986856
12.520000 -0.012468 -1.984797
12.540000 -0.016977 -1.980778
12.560000 -0.021530 -1.989082
12.580000 -0.023865 -1.985777
12.600000 -0.026671 -1.989320
12.620000 -0.029706 -1.984545
12.640000 -0.032112 -1.980176
12.660000 -0.034588 -1.982319
12.680000 -0.036873 -1.990090
12.700000 -0.039279 -1.986800
12.720000 -0.042507 -1.996616
12.740000 -0.043317 -1.982655
12.760000 -0.042124 -1.987682
12.780000 -0.043222 -1.984517
12.800000 -0.044293 -1.984097
12.820000 -0.043908 -1.984475
12.840000 -0.044441 -1.987122
12.860000 -0.043469 -1.992695
12.880000 -0.044067 -1.991421
12.900000 -0.044433 -1.985595
12.920000 -0.043159 -1.987584
12.940000 -0.042665 -1.983971
12.960000 -0.040767 -1.982333
12.980000 -0.040866 -1.985721
13.000000 -0.039429 -1.981506
13.020000 -0.039300 -1.986113
13.040000 -0.038149 -1.985371
13.060000 -0.037209 -1.993661
13.080000 -0.037682 -1.994627
13.100000 -0.036210 -1.996056
13.120000 -0.035019 -1.983481
13.140000 -0.033258 -1.989250
13.160000 -0.030992 -1.993171
13.180000 -0.030661 -1.988284
13.200000 -0.029372 -1.977263
13.220000 -0.027905 -1.988186
13.240000 -0.025354 -1.982319
13.260000 -0.022881 -1.987500
13.280000 -0.021200 -1.983243
13.300000 -0.019537 -1.988662
13.320000 -0.017001 -1.983383
13.340000 -0.014825 -1.975905
13.360000 -0.012216 -1.987514
13.380000 -0.009049 -1.981772
13.400000 -0.007401 -1.982234
13.420000 -0.006125 -1.988018
13.440000 -0.004205 -1.984755
13.460000 -0.003996 -1.983495
13.480000 -0.004447 -1.985567
13.500000 -0.002949 -1.988088
13.520000 -0.000877 -1.984769
13.540000 0.000936 -1.986646
13.560000 0.002673 -1.988592
13.580000 0.002776 -1.976171
13.600000 0.002494 -1.982711
13.620000 0.001158 -1.985497
13.640000 -0.000024 -1.980316
13.660000 -0.001100 -1.983173
13.680000 -0.002127 -1.979784
13.700000 -0.001539 -1.981366
13.720000 -0.002176 -1.980932
13.740000 -0.002399 -1.978902
13.760000 -0.003439 -1.981366
13.780000 -0.005566 -1.984027
13.800000 -0.006822 -1.983817
13.820000 -0.008626 -1.978552
13.840000 -0.009152 -1.983047
13.860000 -0.010966 -1.982795
13.880000 -0.014162 -1.987262
13.900000 -0.014050 -1.991673
13.920000 -0.015818 -1.987192
13.940000 -0.015863 -1.978762
13.960000 -0.017908 -1.983495
13.980000 -0.020506 -1.986772
14.000000 -0.022104 -1.989404
14.020000 -0.022892 -1.979574
14.040000 -0.024569 -1.976101
14.060000 -0.025676 -1.982515
14.080000 -0.028822 -1.992415
14.100000 -0.031160 -1.992205
14.120000 -0.031830 -1.980428
14.140000 -0.035095 -1.979966
14.160000 -0.036732 -1.981142
14.180000 -0.038506 -1.990314
14.200000 -0.041799 -1.983369
14.220000 -0.043320 -1.986379
14.240000 -0.045634 -1.987416
14.260000 -0.046155 -1.982711
14.280000 -0.045746 -1.985049
14.300000 -0.045088 -1.983593
14.320000 -0.044426 -1.991785
14.340000 -0.044856 -1.990847
14.360000 -0.045156 -1.991953
14.380000 -0.045199 -1.984279
14.400000 -0.045473 -1.978748
14.420000 -0.044068 -1.983425
14.440000 -0.043351 -1.981604
14.460000 -0.042019 -1.985805
14.480000 -0.040522 -1.988270
14.500000 -0.037924 -1.981982
14.520000 -0.035822 -1.976241
14.540000 -0.033803 -1.982094
14.560000 -0.033132 -1.985147
14.580000 -0.031419 -1.974603
14.600000 -0.028675 -1.980694
14.620000 -0.026830 -1.977935
14.640000 -0.024991 -1.980470
14.660000 -0.024351 -1.981184
14.680000 -0.023418 -1.982795
14.700000 -0.022660 -1.978188
14.720000 -0.022181 -1.979014
14.740000 -0.021563 -1.978734
14.760000 -0.021081 -1.990370
14.780000 -0.020743 -1.984867
14.800000 -0.020555 -1.981142
14.820000 -0.020525 -1.984615
14.840000 -0.020660 -1.979644
14.860000 -0.020968 -1.980960
14.880000 -0.021455 -1.982431
14.900000 -0.022129 -1.985371
14.920000 -0.022997 -1.987990
14.940000 -0.024067 -1.989432
14.960000 -0.025345 -1.978272
14.980000 -0.026839 -1.986267
15.000000 -0.028557 -1.987192
15.020000 -0.030505 -1.980512
15.040000 -0.032691 -1.981254
15.060000 -0.035122 -1.987136
15.080000 -0.037806 -1.992051
15.100000 -0.040749 -1.988396
15.120000 -0.043959 -1.988396
