90Deg Damping 	 _20180413_132428_ 	 Freq=0.5Hz Amp=0m ang=0rad 
Time (Sec), East Wave Probe (m), West Wave Probe (m),WaveProbe_A(m),WaveProbe_B(m),WaveProbe_C(m),StringPot_1(m),StringPot_2(m),LoadCell (N)
644809.000000, -9.506231E-5, -1.063559E-3, 1.958481E-3, 2.255768E-3, 3.438388E-3, 3.292321E-4, -2.884910E-4, 2.965913E-2
646416.000000, -9.506231E-5, -1.063559E-3, 1.953458E-3, 2.206406E-3, 3.335674E-3, 2.042560E-4, -3.721754E-4, 3.593264E-2
648025.000000, -5.105516E-5, -9.976874E-4, 2.018336E-3, 2.482579E-3, 3.637922E-3, 3.798832E-4, -3.782316E-4, 4.192608E-2
649636.000000, 5.896270E-5, -1.019645E-3, 1.997407E-3, 2.796624E-3, 3.443019E-3, 4.960504E-4, -5.015560E-4, 3.933546E-2
651249.000000, 5.896270E-5, -1.019645E-3, 2.173206E-3, 2.650665E-3, 3.781048E-3, 3.468499E-4, -4.244782E-4, 3.915341E-2
652864.000000, 1.689806E-4, -1.107474E-3, 2.203761E-3, 2.928541E-3, 3.450596E-3, 1.657172E-4, -2.180199E-4, 3.540051E-2
654481.000000, 1.469770E-4, -1.041602E-3, 2.293754E-3, 2.700028E-3, 3.998684E-3, 2.394916E-4, -3.292321E-4, 3.646477E-2
656100.000000, 1.469770E-4, -1.041602E-3, 2.441927E-3, 2.539600E-3, 3.799150E-3, 4.602643E-4, -4.360399E-4, 3.792112E-2
657721.000000, 2.789984E-4, -8.879006E-4, 2.429370E-3, 2.859604E-3, 4.068142E-3, 4.145682E-4, -4.861404E-4, 3.615669E-2
659344.000000, 2.789984E-4, -8.879006E-4, 2.572520E-3, 3.117053E-3, 4.055513E-3, 2.714238E-4, -3.457488E-4, 3.736098E-2
660969.000000, 2.569948E-4, -8.220286E-4, 2.439415E-3, 2.751092E-3, 4.567820E-3, 1.899416E-4, -1.756272E-4, 4.555295E-2
662596.000000, 3.450091E-4, -8.659433E-4, 2.518943E-3, 2.783858E-3, 3.969638E-3, 3.705238E-4, -3.061088E-4, 3.946149E-2
664225.000000, 3.450091E-4, -8.659433E-4, 2.542383E-3, 2.542579E-3, 4.167067E-3, 5.433982E-4, -4.156693E-4, 4.156199E-2
665856.000000, 3.230056E-4, -8.220286E-4, 2.493411E-3, 2.721304E-3, 3.997000E-3, 4.294332E-4, -4.613654E-4, 4.469875E-2
667489.000000, 3.230056E-4, -8.000712E-4, 2.530245E-3, 2.238321E-3, 3.902284E-3, 2.196716E-4, -4.129165E-4, 4.209412E-2
669124.000000, 3.230056E-4, -8.000712E-4, 2.541965E-3, 2.674070E-3, 3.723377E-3, 3.540071E-4, -4.487026E-4, 3.582061E-2
670761.000000, 3.010020E-4, -8.000712E-4, 2.501782E-3, 2.382578E-3, 3.718746E-3, 4.420960E-4, -2.945471E-4, 3.937747E-2
672400.000000, 3.890163E-4, -8.439859E-4, 2.459925E-3, 1.976190E-3, 3.115092E-3, 4.206243E-4, -5.131176E-4, 4.042772E-2
674041.000000, 3.890163E-4, -8.439859E-4, 2.376212E-3, 2.028531E-3, 3.318415E-3, 3.721754E-4, -5.819370E-4, 3.887334E-2
675684.000000, 3.890163E-4, -9.098580E-4, 2.313845E-3, 2.428961E-3, 3.467434E-3, 3.352882E-4, -3.055582E-4, 4.121191E-2
677329.000000, 3.890163E-4, -9.098580E-4, 2.207947E-3, 2.154490E-3, 3.170659E-3, 4.239276E-4, -3.727260E-4, 3.948949E-2
678976.000000, 3.450091E-4, -8.879006E-4, 2.240177E-3, 1.987680E-3, 3.102042E-3, 2.004022E-4, -2.785810E-4, 4.632314E-2
680625.000000, 2.569948E-4, -9.098580E-4, 2.035497E-3, 1.831934E-3, 2.859570E-3, 4.514554E-4, -4.558599E-4, 3.677284E-2
682276.000000, 2.569948E-4, -9.098580E-4, 1.950109E-3, 1.878743E-3, 2.585947E-3, 5.224771E-4, -4.536576E-4, 2.949109E-2
683929.000000, 3.010020E-4, -9.318154E-4, 1.907415E-3, 1.578740E-3, 3.016588E-3, 4.145682E-4, -4.261299E-4, 3.824319E-2
685584.000000, 2.569948E-4, -9.757301E-4, 1.765521E-3, 1.733635E-3, 2.460081E-3, 2.538060E-4, -4.151188E-4, 4.163201E-2
687241.000000, 2.569948E-4, -9.757301E-4, 1.702735E-3, 1.807252E-3, 2.748858E-3, 3.721754E-4, -3.474005E-4, 4.095985E-2
688900.000000, 1.909841E-4, -9.976874E-4, 1.550377E-3, 1.596612E-3, 2.208769E-3, 4.762304E-4, -4.107143E-4, 4.630913E-2
690561.000000, 8.096627E-5, -9.757301E-4, 1.639113E-3, 1.325545E-3, 2.188563E-3, 5.411959E-4, -5.230276E-4, 4.262625E-2
692224.000000, 8.096627E-5, -9.757301E-4, 1.520240E-3, 1.580867E-3, 1.962929E-3, 3.496027E-4, -3.264793E-4, 3.450429E-2
693889.000000, 2.129877E-4, -9.976874E-4, 1.506845E-3, 1.360865E-3, 2.222239E-3, 2.697721E-4, -3.391421E-4, 3.976956E-2
695556.000000, 1.029698E-4, -1.041602E-3, 1.434433E-3, 1.303418E-3, 1.773498E-3, 3.666699E-4, -3.006032E-4, 4.140795E-2
697225.000000, 1.029698E-4, -1.041602E-3, 1.397599E-3, 1.060436E-3, 2.041227E-3, 5.907459E-4, -5.059604E-4, 3.853726E-2
698896.000000, 1.249734E-4, -1.063559E-3, 1.406389E-3, 1.382993E-3, 1.726350E-3, 5.467015E-4, -5.549598E-4, 3.632473E-2
700569.000000, 1.249734E-4, -1.063559E-3, 1.397599E-3, 1.235757E-3, 2.105213E-3, 2.642666E-4, -3.903438E-4, 3.670282E-2
702244.000000, 1.689806E-4, -9.976874E-4, 1.392158E-3, 1.177033E-3, 2.092584E-3, 4.101638E-4, -4.195232E-4, 3.890135E-2
703921.000000, 1.469770E-4, -9.757301E-4, 1.395506E-3, 1.671932E-3, 2.413354E-3, 4.855899E-4, -3.963999E-4, 4.046973E-2
705600.000000, 1.469770E-4, -9.757301E-4, 1.469174E-3, 1.528526E-3, 2.196140E-3, 3.749282E-4, -4.773315E-4, 3.853726E-2
707281.000000, 8.096627E-5, -9.098580E-4, 1.523588E-3, 1.111075E-3, 2.182669E-3, 4.222760E-4, -5.890943E-4, 3.052734E-2
708964.000000, 1.495555E-5, -8.879006E-4, 1.524425E-3, 1.595761E-3, 2.267703E-3, 3.749282E-4, -3.551082E-4, 3.883133E-2
710649.000000, 1.495555E-5, -8.879006E-4, 1.666738E-3, 1.500441E-3, 2.356525E-3, 3.501532E-4, -3.518049E-4, 4.588903E-2
712336.000000, -9.506231E-5, -8.000712E-4, 1.691434E-3, 1.288524E-3, 2.624255E-3, 3.496027E-4, -4.305343E-4, 4.243020E-2
714025.000000, 1.495555E-5, -7.122418E-4, 1.808215E-3, 1.628102E-3, 2.772853E-3, 3.958493E-4, -4.272310E-4, 4.621111E-2
715716.000000, 1.495555E-5, -7.122418E-4, 1.834584E-3, 1.866402E-3, 2.834313E-3, 5.340387E-4, -5.131176E-4, 4.758344E-2
717409.000000, -9.506231E-5, -7.122418E-4, 1.980246E-3, 2.064276E-3, 3.228330E-3, 3.220749E-4, -3.859393E-4, 3.673083E-2
719104.000000, -9.506231E-5, -7.122418E-4, 2.038008E-3, 1.803423E-3, 2.922293E-3, 2.642666E-4, -3.396927E-4, 4.166001E-2
720801.000000, -7.305874E-5, -6.244124E-4, 2.136372E-3, 1.964275E-3, 3.031742E-3, 3.694227E-4, -3.523555E-4, 4.058176E-2
722500.000000, -2.905159E-5, -5.804976E-4, 2.187856E-3, 1.908530E-3, 3.315047E-3, 5.219265E-4, -4.123660E-4, 3.682885E-2
724201.000000, -2.905159E-5, -5.804976E-4, 2.271988E-3, 1.904700E-3, 3.140350E-3, 3.595127E-4, -4.806349E-4, 3.146556E-2
725904.000000, 3.695913E-5, -6.244124E-4, 2.217993E-3, 2.267683E-3, 3.173184E-3, 3.391421E-4, -5.323871E-4, 3.640875E-2
727609.000000, 1.495555E-5, -6.024550E-4, 2.395884E-3, 2.363003E-3, 3.200126E-3, 3.264793E-4, -4.272310E-4, 4.136594E-2
729316.000000, 1.495555E-5, -6.024550E-4, 2.311333E-3, 2.209810E-3, 3.615612E-3, 4.608149E-4, -3.688721E-4, 3.698289E-2
731025.000000, 1.249734E-4, -6.902844E-4, 2.353190E-3, 2.321726E-3, 3.538155E-3, 3.468499E-4, -3.908943E-4, 3.764105E-2
732736.000000, 3.695913E-5, -7.781139E-4, 2.264872E-3, 2.384705E-3, 3.448070E-3, 3.886921E-4, -3.842877E-4, 3.577860E-2
734449.000000, 3.695913E-5, -7.781139E-4, 2.399233E-3, 2.493642E-3, 3.576883E-3, 4.338376E-4, -4.085121E-4, 2.996720E-2
736164.000000, 1.469770E-4, -8.879006E-4, 2.408023E-3, 2.642580E-3, 3.694331E-3, 4.393432E-4, -3.969504E-4, 4.345245E-2
737881.000000, 1.689806E-4, -1.019645E-3, 2.380816E-3, 2.887264E-3, 3.364299E-3, 1.871888E-4, -3.061088E-4, 4.511885E-2
739600.000000, 1.689806E-4, -1.019645E-3, 2.456577E-3, 2.662580E-3, 3.256955E-3, 3.787821E-4, -4.387926E-4, 3.517646E-2
741321.000000, 1.469770E-4, -1.107474E-3, 2.450298E-3, 2.565133E-3, 3.473749E-3, 4.740282E-4, -4.283321E-4, 4.007763E-2
743044.000000, 1.469770E-4, -1.107474E-3, 2.451972E-3, 2.393216E-3, 3.278003E-3, 3.743777E-4, -4.498038E-4, 4.546893E-2
744769.000000, 1.249734E-4, -1.327048E-3, 2.377049E-3, 2.794497E-3, 3.468697E-3, 2.488510E-4, -2.444466E-4, 3.958752E-2
746496.000000, 2.349913E-4, -1.480749E-3, 2.414301E-3, 2.625559E-3, 3.580251E-3, 2.637160E-4, -3.215243E-4, 4.429265E-2
748225.000000, 2.349913E-4, -1.480749E-3, 2.354865E-3, 2.556196E-3, 3.077206E-3, 3.622654E-4, -3.061088E-4, 3.548453E-2
749956.000000, 1.909841E-4, -1.502707E-3, 2.314682E-3, 2.311513E-3, 3.254008E-3, 4.052088E-4, -4.090627E-4, 4.362049E-2
751689.000000, 1.909841E-4, -1.524664E-3, 2.247711E-3, 2.178320E-3, 3.464067E-3, 2.995021E-4, -3.903438E-4, 4.100186E-2
753424.000000, 1.909841E-4, -1.524664E-3, 2.197902E-3, 2.080447E-3, 3.389557E-3, 3.677710E-4, -3.611643E-4, 3.349605E-2
755161.000000, 2.349913E-4, -1.590536E-3, 2.221760E-3, 2.334066E-3, 3.112566E-3, 3.705238E-4, -4.063099E-4, 3.346805E-2
756900.000000, 3.230056E-4, -1.502707E-3, 2.069401E-3, 2.355769E-3, 3.415656E-3, 2.972999E-4, -4.019054E-4, 3.339803E-2
758641.000000, 3.230056E-4, -1.502707E-3, 2.042194E-3, 2.092787E-3, 3.091518E-3, 3.479510E-4, -3.622654E-4, 3.506443E-2
760384.000000, 2.789984E-4, -1.349005E-3, 1.958062E-3, 1.712783E-3, 3.092360E-3, 4.674215E-4, -5.219265E-4, 3.287990E-2
762129.000000, 2.789984E-4, -1.349005E-3, 1.968526E-3, 1.857891E-3, 2.664246E-3, 4.283321E-4, -5.246793E-4, 3.325799E-2
763876.000000, 3.230056E-4, -1.173346E-3, 1.870163E-3, 1.599165E-3, 2.692871E-3, 2.136155E-4, -4.773315E-4, 4.004963E-2
765625.000000, 2.349913E-4, -1.019645E-3, 1.852164E-3, 1.485973E-3, 2.740439E-3, 3.633666E-4, -3.116144E-4, 3.278188E-2
767376.000000, 2.349913E-4, -1.019645E-3, 1.761753E-3, 1.562569E-3, 2.824210E-3, 4.085121E-4, -3.798832E-4, 3.974155E-2
769129.000000, 3.010020E-4, -7.561565E-4, 1.749196E-3, 1.813636E-3, 2.200770E-3, 3.853888E-4, -3.154682E-4, 3.747301E-2
770884.000000, 2.349913E-4, -6.683271E-4, 1.674691E-3, 1.310226E-3, 2.085007E-3, 2.444466E-4, -3.143671E-4, 3.386014E-2
772641.000000, 2.349913E-4, -6.683271E-4, 1.707340E-3, 1.469802E-3, 2.278648E-3, 3.826360E-4, -4.217254E-4, 4.350846E-2
774400.000000, 2.349913E-4, -4.926682E-4, 1.629904E-3, 1.302566E-3, 2.549324E-3, 4.663204E-4, -4.299838E-4, 4.332642E-2
776161.000000, 2.349913E-4, -3.170093E-4, 1.657111E-3, 1.000436E-3, 2.414196E-3, 3.418949E-4, -3.848382E-4, 3.685686E-2
777924.000000, 2.349913E-4, -3.170093E-4, 1.618603E-3, 1.218736E-3, 2.298012E-3, 3.947482E-4, -4.542082E-4, 4.000762E-2
779689.000000, 3.010020E-4, -2.291799E-4, 1.624463E-3, 1.660442E-3, 2.000815E-3, 3.286816E-4, -3.259288E-4, 3.153558E-2
781456.000000, 1.909841E-4, -1.633078E-4, 1.531541E-3, 1.559590E-3, 2.615835E-3, 4.509049E-4, -5.081626E-4, 3.731897E-2
783225.000000, 1.909841E-4, -1.633078E-4, 1.479220E-3, 1.277460E-3, 2.271912E-3, 2.934460E-4, -4.558599E-4, 3.951750E-2
784996.000000, 2.129877E-4, -1.633078E-4, 1.496800E-3, 1.288949E-3, 2.501756E-3, 3.462993E-4, -3.886921E-4, 3.661880E-2
786769.000000, 2.129877E-4, -1.633078E-4, 1.518147E-3, 1.638740E-3, 2.395253E-3, 4.354893E-4, -3.661193E-4, 2.870690E-2
788544.000000, 2.129877E-4, -2.072226E-4, 1.510613E-3, 1.327248E-3, 2.300959E-3, 4.189726E-4, -3.512543E-4, 3.829921E-2
790321.000000, 2.349913E-4, -3.170093E-4, 1.446153E-3, 1.584271E-3, 2.573319E-3, 2.956482E-4, -4.244782E-4, 3.541451E-2
792100.000000, 2.349913E-4, -3.170093E-4, 1.598512E-3, 1.555335E-3, 2.439033E-3, 3.451982E-4, -4.398938E-4, 3.776708E-2
793881.000000, 1.689806E-4, -4.707108E-4, 1.526100E-3, 1.172352E-3, 2.726548E-3, 4.690732E-4, -3.688721E-4, 3.286590E-2
795664.000000, 1.909841E-4, -5.804976E-4, 1.681807E-3, 1.348524E-3, 2.353157E-3, 4.382421E-4, -3.864899E-4, 3.940547E-2
797449.000000, 1.909841E-4, -5.804976E-4, 1.700224E-3, 1.878743E-3, 2.782956E-3, 3.474004E-4, -3.209738E-4, 3.341203E-2
799236.000000, 1.029698E-4, -8.220286E-4, 1.746685E-3, 1.661719E-3, 3.256534E-3, 3.496027E-4, -3.908943E-4, 3.660480E-2
801025.000000, 1.249734E-4, -9.757301E-4, 1.807377E-3, 1.564697E-3, 3.249799E-3, 5.400948E-4, -4.712754E-4, 3.149357E-2
802816.000000, 1.249734E-4, -9.757301E-4, 1.904904E-3, 1.512781E-3, 2.929449E-3, 3.165693E-4, -4.206243E-4, 3.440627E-2
804609.000000, -7.048019E-6, -1.239218E-3, 1.988199E-3, 1.977893E-3, 3.977215E-3, 2.895921E-4, -4.118154E-4, 3.432225E-2
806404.000000, -7.048019E-6, -1.239218E-3, 2.027544E-3, 1.347673E-3, 3.614770E-3, 4.140177E-4, -3.738271E-4, 3.318798E-2
808201.000000, -1.390695E-4, -1.370963E-3, 2.120885E-3, 1.533207E-3, 3.591196E-3, 3.358388E-4, -3.765799E-4, 3.653478E-2
810000.000000, -1.830766E-4, -1.546621E-3, 2.098282E-3, 2.024702E-3, 3.800412E-3, 3.127155E-4, -3.875910E-4, 3.597465E-2
811801.000000, -1.830766E-4, -1.546621E-3, 2.163579E-3, 1.860870E-3, 3.957430E-3, 4.327365E-4, -3.666699E-4, 3.699689E-2
813604.000000, -1.830766E-4, -1.612493E-3, 2.137628E-3, 2.032787E-3, 3.854295E-3, 4.090627E-4, -3.231760E-4, 3.972755E-2
815409.000000, -3.371016E-4, -1.722280E-3, 2.255664E-3, 2.109383E-3, 4.056355E-3, 2.086605E-4, -3.176705E-4, 3.271186E-2
817216.000000, -3.371016E-4, -1.722280E-3, 2.194553E-3, 1.908105E-3, 3.816409E-3, 3.930965E-4, -3.727260E-4, 4.490880E-2
819025.000000, -4.251159E-4, -1.678366E-3, 2.280359E-3, 1.991084E-3, 4.169172E-3, 5.120165E-4, -4.668710E-4, 3.429424E-2
820836.000000, -3.591052E-4, -1.700323E-3, 2.271988E-3, 1.805976E-3, 3.922911E-3, 2.670194E-4, -3.727260E-4, 3.199769E-2
822649.000000, -3.591052E-4, -1.700323E-3, 2.335610E-3, 2.316194E-3, 3.810936E-3, 2.527049E-4, -2.400422E-4, 3.614269E-2
824464.000000, -3.811087E-4, -1.634451E-3, 2.377886E-3, 2.334917E-3, 4.196113E-3, 2.879405E-4, -2.053572E-4, 3.657679E-2
826281.000000, -3.811087E-4, -1.546621E-3, 2.310915E-3, 2.116617E-3, 3.742741E-3, 3.457488E-4, -3.727260E-4, 4.175804E-2
828100.000000, -3.811087E-4, -1.546621E-3, 2.337285E-3, 1.838317E-3, 3.608034E-3, 2.604127E-4, -4.365904E-4, 3.530249E-2
829921.000000, -3.371016E-4, -1.414877E-3, 2.322635E-3, 2.167256E-3, 3.421971E-3, 4.085121E-4, -3.903438E-4, 3.871931E-2
831744.000000, -3.371016E-4, -1.414877E-3, 2.369933E-3, 1.874487E-3, 3.046476E-3, 4.718260E-4, -2.895921E-4, 3.481237E-2
833569.000000, -3.150980E-4, -1.305090E-3, 2.372863E-3, 2.110234E-3, 3.685912E-3, 4.266804E-4, -4.740282E-4, 4.147797E-2
835396.000000, -1.170659E-4, -1.129432E-3, 2.344819E-3, 2.153213E-3, 3.272531E-3, 2.460983E-4, -3.352882E-4, 2.825879E-2
837225.000000, -1.170659E-4, -1.129432E-3, 2.255664E-3, 2.241725E-3, 3.048581E-3, 5.351398E-4, -5.026571E-4, 4.088983E-2
839056.000000, -5.105516E-5, -9.757301E-4, 2.247293E-3, 1.643421E-3, 3.139087E-3, 4.167704E-4, -4.899943E-4, 3.699689E-2
840889.000000, 5.896270E-5, -8.659433E-4, 2.160649E-3, 1.875764E-3, 2.886512E-3, 2.389410E-4, -3.094121E-4, 3.814517E-2
842724.000000, 5.896270E-5, -8.659433E-4, 2.103724E-3, 1.725124E-3, 2.564058E-3, 3.853888E-4, -2.857382E-4, 3.671683E-2
844561.000000, 1.689806E-4, -7.561565E-4, 2.094515E-3, 1.320013E-3, 2.798531E-3, 4.409949E-4, -4.255793E-4, 3.182965E-2
846400.000000, 3.890163E-4, -7.122418E-4, 1.943412E-3, 1.549378E-3, 2.528276E-3, 2.224244E-4, -3.903438E-4, 3.954551E-2
848241.000000, 3.890163E-4, -7.122418E-4, 1.970200E-3, 1.959594E-3, 2.807372E-3, 4.228265E-4, -4.696237E-4, 3.493840E-2
850084.000000, 4.770306E-4, -7.122418E-4, 1.883975E-3, 1.671932E-3, 2.599418E-3, 4.520060E-4, -3.215243E-4, 4.017566E-2
851929.000000, 4.770306E-4, -7.122418E-4, 1.890672E-3, 1.484270E-3, 2.574161E-3, 2.708733E-4, -3.606138E-4, 4.046973E-2
853776.000000, 5.870484E-4, -7.341991E-4, 1.779752E-3, 1.638740E-3, 2.505544E-3, 3.429960E-4, -2.642666E-4, 3.653478E-2
855625.000000, 6.750627E-4, -6.683271E-4, 1.704410E-3, 1.323843E-3, 2.455029E-3, 4.966010E-4, -5.021065E-4, 4.510484E-2
857476.000000, 6.750627E-4, -6.683271E-4, 1.587211E-3, 1.201289E-3, 2.564479E-3, 4.525565E-4, -5.400948E-4, 4.195409E-2
859329.000000, 8.070842E-4, -6.463697E-4, 1.531122E-3, 1.266396E-3, 2.978702E-3, 2.053572E-4, -2.945471E-4, 3.996561E-2
861184.000000, 7.630770E-4, -6.244124E-4, 1.439037E-3, 1.301290E-3, 2.561953E-3, 3.875910E-4, -2.956482E-4, 4.051174E-2
863041.000000, 7.630770E-4, -6.244124E-4, 1.441967E-3, 1.329801E-3, 2.974492E-3, 4.002538E-4, -4.872415E-4, 4.045573E-2
864900.000000, 7.410734E-4, -6.244124E-4, 1.353231E-3, 1.301290E-3, 2.741702E-3, 3.127155E-4, -4.877921E-4, 4.072179E-2
866761.000000, 6.530591E-4, -6.463697E-4, 1.368718E-3, 1.022564E-3, 2.874725E-3, 3.952988E-4, -3.341871E-4, 3.689887E-2
868624.000000, 6.530591E-4, -6.463697E-4, 1.403459E-3, 1.240864E-3, 2.567425E-3, 4.916460E-4, -4.652193E-4, 4.000762E-2
870489.000000, 6.750627E-4, -5.804976E-4, 1.460803E-3, 8.557534E-4, 3.094886E-3, 2.549071E-4, -3.435466E-4, 3.370610E-2
872356.000000, 5.210377E-4, -6.024550E-4, 1.491358E-3, 9.732014E-4, 2.700027E-3, 3.424455E-4, -3.986021E-4, 4.350846E-2
874225.000000, 5.210377E-4, -6.024550E-4, 1.500985E-3, 1.354907E-3, 2.897878E-3, 4.360399E-4, -4.547588E-4, 4.308836E-2
876096.000000, 3.890163E-4, -5.585403E-4, 1.651251E-3, 1.434483E-3, 2.665930E-3, 4.321860E-4, -4.591632E-4, 3.478436E-2
877969.000000, 3.890163E-4, -5.585403E-4, 1.704410E-3, 1.189374E-3, 2.764434E-3, 2.719744E-4, -3.809843E-4, 3.654879E-2
879844.000000, 2.349913E-4, -5.146256E-4, 1.763846E-3, 1.501717E-3, 2.566583E-3, 3.319849E-4, -2.174694E-4, 3.828520E-2
881721.000000, 1.909841E-4, -5.365829E-4, 1.770543E-3, 1.288524E-3, 2.748437E-3, 4.035571E-4, -4.487026E-4, 2.993920E-2
883600.000000, 1.909841E-4, -5.365829E-4, 1.834166E-3, 1.288524E-3, 2.395674E-3, 3.986021E-4, -5.175221E-4, 2.895896E-2
885481.000000, 1.029698E-4, -5.804976E-4, 1.853838E-3, 1.375759E-3, 3.217806E-3, 4.151188E-4, -4.762304E-4, 3.258583E-2
887364.000000, -7.048019E-6, -6.463697E-4, 1.860117E-3, 1.430653E-3, 3.049002E-3, 4.261299E-4, -3.457488E-4, 3.377612E-2
889249.000000, -7.048019E-6, -6.463697E-4, 1.948435E-3, 1.473207E-3, 3.446386E-3, 4.630171E-4, -4.531071E-4, 3.491039E-2
891136.000000, -5.105516E-5, -6.683271E-4, 1.896532E-3, 1.477462E-3, 3.046476E-3, 1.954472E-4, -3.055582E-4, 3.533049E-2
893025.000000, -2.905159E-5, -6.683271E-4, 1.919554E-3, 1.332354E-3, 3.330202E-3, 4.701743E-4, -5.076121E-4, 3.920943E-2
894916.000000, -2.905159E-5, -6.683271E-4, 1.904485E-3, 1.439164E-3, 2.912611E-3, 4.272310E-4, -4.828371E-4, 3.629673E-2
896809.000000, -1.390695E-4, -8.220286E-4, 1.917879E-3, 1.307247E-3, 3.117618E-3, 2.180199E-4, -3.072099E-4, 4.004963E-2
898704.000000, -1.390695E-4, -8.220286E-4, 1.956388E-3, 1.444696E-3, 3.384926E-3, 2.141660E-4, -2.873899E-4, 3.733297E-2
900601.000000, -1.830766E-4, -8.879006E-4, 1.987780E-3, 1.631506E-3, 3.098254E-3, 3.881415E-4, -3.853888E-4, 4.234618E-2
902500.000000, -1.610730E-4, -1.063559E-3, 1.995733E-3, 1.480015E-3, 3.072154E-3, 3.446477E-4, -2.615138E-4, 4.066578E-2
904401.000000, -1.610730E-4, -1.063559E-3, 2.006197E-3, 1.320439E-3, 2.838522E-3, 4.310849E-4, -4.189727E-4, 3.671683E-2
906304.000000, -1.610730E-4, -1.085517E-3, 2.008709E-3, 1.274481E-3, 2.739597E-3, 3.187716E-4, -4.729271E-4, 4.220615E-2
908209.000000, -1.830766E-4, -1.195304E-3, 1.996152E-3, 1.695762E-3, 2.742544E-3, 2.736260E-4, -4.343882E-4, 3.764105E-2
910116.000000, -1.830766E-4, -1.195304E-3, 1.905322E-3, 1.397887E-3, 2.560690E-3, 4.321860E-4, -4.481521E-4, 3.986758E-2
912025.000000, -1.830766E-4, -1.283133E-3, 1.960992E-3, 1.448525E-3, 2.862096E-3, 4.591632E-4, -4.393432E-4, 3.412620E-2
913936.000000, -1.170659E-4, -1.349005E-3, 1.866396E-3, 1.219587E-3, 2.906718E-3, 3.347377E-4, -4.602643E-4, 3.463032E-2
915849.000000, -1.170659E-4, -1.349005E-3, 1.951365E-3, 1.604697E-3, 3.124774E-3, 2.813338E-4, -2.807832E-4, 3.520446E-2
917764.000000, -5.105516E-5, -1.414877E-3, 1.876860E-3, 1.636187E-3, 2.925661E-3, 3.710743E-4, -3.562093E-4, 3.731897E-2
919681.000000, -7.048019E-6, -1.392920E-3, 1.967689E-3, 1.554058E-3, 3.126879E-3, 4.035571E-4, -3.771304E-4, 4.321439E-2
921600.000000, -7.048019E-6, -1.392920E-3, 1.954713E-3, 1.602144E-3, 2.710551E-3, 3.286816E-4, -3.573104E-4, 4.133794E-2
923521.000000, 5.896270E-5, -1.414877E-3, 2.015406E-3, 1.911934E-3, 3.661917E-3, 2.846371E-4, -3.732766E-4, 3.243180E-2
925444.000000, 5.896270E-5, -1.414877E-3, 2.038008E-3, 1.867253E-3, 3.813462E-3, 4.096132E-4, -4.652193E-4, 4.157599E-2
927369.000000, 1.469770E-4, -1.327048E-3, 2.017917E-3, 1.954914E-3, 3.736006E-3, 3.694227E-4, -3.848382E-4, 3.142355E-2
929296.000000, 2.789984E-4, -1.283133E-3, 2.160230E-3, 2.116617E-3, 3.726324E-3, 3.187716E-4, -3.061088E-4, 3.731897E-2
931225.000000, 2.789984E-4, -1.283133E-3, 2.187437E-3, 2.198746E-3, 3.735585E-3, 2.961988E-4, -3.776810E-4, 4.224816E-2
933156.000000, 2.569948E-4, -1.173346E-3, 2.277848E-3, 2.377046E-3, 3.714537E-3, 4.189726E-4, -3.507038E-4, 3.905539E-2
935089.000000, 3.010020E-4, -1.041602E-3, 2.284964E-3, 2.358322E-3, 4.004577E-3, 4.415454E-4, -4.453993E-4, 4.768146E-2
937024.000000, 3.010020E-4, -1.041602E-3, 2.356539E-3, 2.396195E-3, 3.787363E-3, 2.818844E-4, -3.446477E-4, 4.119790E-2
938961.000000, 3.670127E-4, -9.757301E-4, 2.354446E-3, 2.551090E-3, 4.128760E-3, 3.870404E-4, -3.066594E-4, 4.072179E-2
940900.000000, 4.330234E-4, -7.561565E-4, 2.500526E-3, 2.962158E-3, 4.210005E-3, 4.068604E-4, -3.358388E-4, 3.923743E-2
942841.000000, 4.330234E-4, -7.561565E-4, 2.482109E-3, 2.731517E-3, 4.231053E-3, 4.288826E-4, -5.076121E-4, 3.337002E-2
944784.000000, 4.550270E-4, -6.902844E-4, 2.477505E-3, 2.683857E-3, 4.085401E-3, 2.108627E-4, -3.584116E-4, 4.621111E-2
946729.000000, 4.550270E-4, -6.902844E-4, 2.535267E-3, 2.923009E-3, 4.035307E-3, 3.017044E-4, -2.582105E-4, 4.206611E-2
948676.000000, 4.110199E-4, -6.024550E-4, 2.567497E-3, 2.773645E-3, 3.980583E-3, 2.950977E-4, -1.244255E-4, 4.069378E-2
950625.000000, 4.110199E-4, -5.365829E-4, 2.571264E-3, 2.698751E-3, 4.528249E-3, 3.242771E-4, -3.413443E-4, 4.563697E-2
952576.000000, 4.110199E-4, -5.365829E-4, 2.565823E-3, 2.834497E-3, 3.986055E-3, 3.578610E-4, -5.197243E-4, 4.150598E-2
954529.000000, 4.770306E-4, -4.926682E-4, 2.552429E-3, 2.845561E-3, 3.942275E-3, 3.941977E-4, -4.184221E-4, 4.387255E-2
956484.000000, 3.670127E-4, -5.146256E-4, 2.520618E-3, 2.620878E-3, 3.998684E-3, 3.765799E-4, -3.776810E-4, 4.157599E-2
958441.000000, 3.670127E-4, -5.146256E-4, 2.508898E-3, 2.544281E-3, 4.007945E-3, 1.827844E-4, -3.297827E-4, 3.105947E-2
