90Deg 	 _20180413_105125_ 	 Reg 1 
Time (Sec), East Wave Probe (m), West Wave Probe (m),WaveProbe_A(m),WaveProbe_B(m),WaveProbe_C(m),StringPot_1(m),StringPot_2(m),LoadCell (N)
46867716.000000, -1.569302E-3, -3.369082E-3, 3.273203E-3, 3.296629E-3, 2.166252E-3, -1.172683E-4, 1.134144E-4, 3.878932E-3
46881409.000000, -2.317423E-3, -3.983888E-3, 3.216278E-3, 3.156202E-3, 3.029638E-3, -1.602116E-4, 1.139650E-4, -2.996720E-3
46895104.000000, -2.779498E-3, -4.291291E-3, 3.107869E-3, 3.445142E-3, 3.511214E-3, -1.332344E-4, 1.882899E-4, 5.615350E-3
46908801.000000, -2.779498E-3, -4.291291E-3, 2.979368E-3, 3.709825E-3, 3.577304E-3, -1.585600E-4, 1.613127E-4, 5.293272E-3
46922500.000000, -3.263577E-3, -4.335206E-3, 2.674232E-3, 3.409822E-3, 3.973005E-3, -1.811327E-4, 1.833349E-4, 6.049454E-3
46936201.000000, -3.659641E-3, -4.620651E-3, 2.249804E-3, 3.630675E-3, 3.709485E-3, -1.871888E-4, 2.350872E-4, 7.113710E-3
46949904.000000, -3.659641E-3, -4.620651E-3, 1.609813E-3, 3.469397E-3, 3.691805E-3, -1.503016E-4, 1.503016E-4, 9.522289E-4
46963609.000000, -3.967691E-3, -4.642609E-3, 8.727146E-4, 3.649399E-3, 3.765473E-3, -6.606665E-5, 1.998516E-4, -1.960471E-4
46977316.000000, -3.967691E-3, -4.225419E-3, 6.278523E-5, 3.491525E-3, 3.767999E-3, -1.712227E-4, 1.536050E-4, 3.094744E-3
46991025.000000, -3.967691E-3, -4.225419E-3, -6.709648E-4, 3.429822E-3, 3.679176E-3, -8.643720E-5, 1.046055E-4, 1.057254E-2
47004736.000000, -3.791662E-3, -3.654528E-3, -1.410575E-3, 3.668548E-3, 3.503216E-3, -1.943461E-4, 9.854942E-5, 3.654879E-3
47018449.000000, -3.791662E-3, -3.654528E-3, -2.248967E-3, 3.391950E-3, 3.850085E-3, -1.134144E-4, 1.183694E-4, 4.271027E-3
47032164.000000, -3.637637E-3, -3.325167E-3, -2.818219E-3, 3.458333E-3, 3.768420E-3, -1.370883E-4, 1.932449E-4, 4.985198E-3
47045881.000000, -3.219570E-3, -2.666447E-3, -3.410075E-3, 3.492802E-3, 3.988160E-3, -1.750766E-4, 1.618633E-4, 2.044491E-3
47059600.000000, -3.219570E-3, -2.666447E-3, -3.902730E-3, 3.389822E-3, 4.034465E-3, -2.317838E-4, 1.800316E-4, 2.086502E-3
47073321.000000, -2.757495E-3, -1.985769E-3, -4.372782E-3, 3.460886E-3, 4.124550E-3, -1.772788E-4, 1.403916E-4, 7.001683E-4
47087044.000000, -2.053380E-3, -8.879006E-4, -4.872552E-3, 3.121734E-3, 3.909020E-3, -1.161672E-4, 1.662677E-4, -6.259505E-3
47100769.000000, -2.053380E-3, -8.879006E-4, -5.163875E-3, 3.245565E-3, 3.752844E-3, -2.020538E-4, 1.398411E-4, 1.274306E-3
47114496.000000, -1.481287E-3, -2.950520E-4, -5.420039E-3, 3.105564E-3, 3.857242E-3, -1.431444E-4, 1.156166E-4, 2.478596E-3
47128225.000000, -7.551695E-4, 5.393276E-4, -5.643973E-3, 2.960881E-3, 3.590775E-3, -1.877394E-4, 1.756272E-4, 6.497562E-3
47141956.000000, -7.551695E-4, 5.393276E-4, -5.698387E-3, 2.469812E-3, 3.431653E-3, -1.987505E-4, 8.258331E-5, 6.693609E-3
47155689.000000, 3.695913E-5, 1.417622E-3, -5.585374E-3, 1.466823E-3, 3.224541E-3, -2.433455E-4, 1.805822E-4, 5.055215E-3
47169424.000000, 8.070842E-4, 2.317874E-3, -5.392414E-3, 1.108947E-3, 2.968599E-3, -1.904922E-4, 2.361883E-4, 6.469555E-3
47183161.000000, 8.070842E-4, 2.317874E-3, -5.034538E-3, -2.285130E-4, 2.407461E-3, -8.698775E-5, 9.965053E-5, 8.219976E-3
47196900.000000, 1.533202E-3, 2.757021E-3, -4.654897E-3, -8.110721E-4, 1.552916E-3, -1.271783E-4, 1.348861E-4, 1.369529E-2
47210641.000000, 1.533202E-3, 2.757021E-3, -4.135454E-3, -1.622995E-3, 3.860188E-4, -1.657172E-4, 7.983053E-5, 3.654879E-3
47224384.000000, 2.215313E-3, 3.130296E-3, -3.646984E-3, -2.179597E-3, 2.121630E-4, -1.084594E-4, 9.469553E-5, 2.226535E-3
47238129.000000, 2.787406E-3, 3.503571E-3, -3.056803E-3, -2.774071E-3, -5.013614E-4, -5.670720E-5, 3.908943E-5, -4.859168E-3
47251876.000000, 2.787406E-3, 3.503571E-3, -2.437322E-3, -3.439184E-3, -1.334438E-3, -3.358388E-5, -3.248277E-5, 8.738101E-3
47265625.000000, 3.293488E-3, 3.920761E-3, -1.760916E-3, -3.960040E-3, -2.083323E-3, -8.038109E-5, -1.981999E-5, 3.514845E-3
47279376.000000, 3.579534E-3, 3.964675E-3, -1.166550E-3, -4.476216E-3, -2.737071E-3, -5.395443E-5, 5.340387E-5, 7.575821E-3
47293129.000000, 3.579534E-3, 3.964675E-3, -3.821527E-4, -4.774942E-3, -3.438388E-3, -8.368442E-5, 1.244255E-4, 4.677124E-3
47306884.000000, 3.667549E-3, 3.679230E-3, 4.399152E-4, -4.736218E-3, -3.645500E-3, -5.890943E-5, -3.578610E-5, 1.036249E-3
47320641.000000, 3.733559E-3, 3.393784E-3, 1.259890E-3, -5.340905E-3, -4.298406E-3, 5.010054E-5, -1.073583E-4, -9.942390E-4
47334400.000000, 3.733559E-3, 3.393784E-3, 1.990710E-3, -5.322607E-3, -4.417537E-3, 1.651666E-6, -5.065110E-5, 5.335283E-3
47348161.000000, 3.645545E-3, 3.349869E-3, 2.537360E-3, -5.414523E-3, -4.706736E-3, -8.313386E-5, 2.532555E-5, 4.060976E-4
47361924.000000, 3.645545E-3, 3.349869E-3, 2.883516E-3, -5.079626E-3, -4.988357E-3, -4.679721E-5, -3.963999E-5, -1.834441E-3
47375689.000000, 3.359499E-3, 2.669191E-3, 3.048851E-3, -4.963455E-3, -4.771984E-3, 1.926944E-5, -3.853888E-5, 3.738899E-3
47389456.000000, 2.985438E-3, 1.922641E-3, 3.161445E-3, -4.553238E-3, -4.746306E-3, -3.468499E-5, -1.871888E-5, 7.295754E-3
47403225.000000, 2.985438E-3, 1.922641E-3, 3.095312E-3, -4.254086E-3, -4.474788E-3, -1.414927E-4, 5.340387E-5, 8.402020E-4
47416996.000000, 2.457352E-3, 1.132176E-3, 3.205814E-3, -3.341311E-3, -4.082454E-3, 2.477499E-5, 2.532555E-5, 5.629353E-3
47430769.000000, 1.885259E-3, 5.832423E-4, 3.187397E-3, -2.463004E-3, -3.945222E-3, -6.331387E-5, 6.221276E-5, 7.841885E-4
47444544.000000, 1.885259E-3, 5.832423E-4, 3.222975E-3, -1.882147E-3, -3.391662E-3, 3.248277E-5, 2.642666E-5, -4.215013E-3
47458321.000000, 1.225152E-3, -4.267961E-4, 3.261902E-3, -1.284694E-3, -2.608258E-3, -6.166220E-5, 2.092110E-5, -2.828680E-3
47472100.000000, 4.550270E-4, -1.392920E-3, 3.341011E-3, -3.570249E-4, -2.309799E-3, -8.203275E-5, 1.101111E-5, 4.677124E-3
47485881.000000, 4.550270E-4, -1.392920E-3, 3.288272E-3, 4.017062E-4, -1.752029E-3, -8.588664E-5, 1.073583E-4, -3.710892E-3
47499664.000000, -2.050802E-4, -2.227299E-3, 3.299573E-3, 1.586399E-3, -1.159740E-3, -8.753831E-5, 3.853888E-5, 1.568377E-3
47513449.000000, -8.651873E-4, -2.666447E-3, 3.219208E-3, 2.182575E-3, -3.085625E-4, -1.536050E-4, 1.519533E-4, 5.279269E-3
47527236.000000, -8.651873E-4, -2.666447E-3, 3.273622E-3, 2.859178E-3, 7.038424E-4, -3.138166E-5, 8.808886E-6, 7.757865E-3
47541025.000000, -1.569302E-3, -3.456911E-3, 3.177351E-3, 3.004286E-3, 1.696041E-3, -1.734249E-4, 1.431444E-4, 1.062855E-2
47554816.000000, -1.569302E-3, -3.456911E-3, 3.167305E-3, 3.137904E-3, 2.328742E-3, -1.453466E-4, 1.189200E-4, 7.225737E-3
47568609.000000, -2.251412E-3, -3.983888E-3, 3.152237E-3, 3.337481E-3, 2.883986E-3, -1.662677E-4, 1.458972E-4, 1.382132E-2
47582404.000000, -2.801502E-3, -4.423035E-3, 3.088615E-3, 3.462163E-3, 3.313364E-3, -1.959977E-4, 9.909997E-5, -2.240539E-4
47596201.000000, -2.801502E-3, -4.423035E-3, 2.918676E-3, 3.360885E-3, 3.446386E-3, -2.141660E-4, 2.059077E-4, 2.338562E-3
47610000.000000, -3.219570E-3, -4.466950E-3, 2.629445E-3, 3.310672E-3, 3.412710E-3, -1.563577E-4, 1.662677E-4, 5.027208E-3
47623801.000000, -3.615634E-3, -4.620651E-3, 2.278685E-3, 3.618760E-3, 3.788626E-3, -1.860877E-4, 1.624138E-4, -3.990959E-3
47637604.000000, -3.615634E-3, -4.620651E-3, 1.565864E-3, 3.705144E-3, 3.701487E-3, -1.833349E-4, 1.635150E-4, -2.170522E-3
47651409.000000, -3.835670E-3, -4.642609E-3, 9.128972E-4, 3.423439E-3, 3.669494E-3, -1.299311E-4, 1.657172E-4, -6.161481E-4
47665216.000000, -3.857673E-3, -4.313248E-3, 9.292214E-5, 3.728549E-3, 3.773892E-3, -1.332344E-4, 1.657172E-4, 8.822121E-3
47679025.000000, -3.857673E-3, -4.313248E-3, -6.027382E-4, 3.589398E-3, 3.907757E-3, -2.290310E-4, 1.013022E-4, 3.458831E-3
47692836.000000, -3.725652E-3, -3.698442E-3, -1.396762E-3, 3.426418E-3, 3.781469E-3, -1.987505E-4, 1.816833E-4, 3.668882E-3
47706649.000000, -3.725652E-3, -3.698442E-3, -2.033823E-3, 3.510249E-3, 3.795782E-3, -1.613127E-4, 1.354366E-4, -2.660640E-3
47720464.000000, -3.549623E-3, -3.325167E-3, -2.774688E-3, 3.657484E-3, 3.932172E-3, -1.442455E-4, 1.734249E-4, -3.220774E-4
47734281.000000, -3.197566E-3, -2.710361E-3, -3.427236E-3, 3.326417E-3, 3.812620E-3, -1.981999E-4, 1.877394E-4, 8.472037E-3
47748100.000000, -3.197566E-3, -2.710361E-3, -3.901474E-3, 3.502589E-3, 3.762526E-3, -1.893911E-4, 1.106616E-4, 1.568377E-3
47761921.000000, -2.647477E-3, -1.919896E-3, -4.394129E-3, 3.321311E-3, 3.720009E-3, -1.965483E-4, 2.158177E-4, 1.291110E-2
47775744.000000, -2.053380E-3, -8.439859E-4, -4.749493E-3, 3.425141E-3, 3.675388E-3, -8.313386E-5, 1.134144E-4, 5.741380E-3
47789569.000000, -2.053380E-3, -8.439859E-4, -5.132901E-3, 3.364290E-3, 3.506162E-3, -2.059077E-4, 9.909997E-5, 2.618629E-3
47803396.000000, -1.415277E-3, -1.852652E-4, -5.533890E-3, 2.964711E-3, 3.444282E-3, -1.893911E-4, 1.436950E-4, 5.503323E-3
47817225.000000, -7.551695E-4, 5.832423E-4, -5.721408E-3, 2.956200E-3, 3.700645E-3, -2.207727E-4, 1.040550E-4, -1.708411E-3
47831056.000000, -7.551695E-4, 5.832423E-4, -5.775822E-3, 2.553643E-3, 3.626136E-3, -2.059077E-4, 1.833349E-4, 4.102986E-3
47844889.000000, -5.105516E-5, 1.439579E-3, -5.699643E-3, 1.725975E-3, 3.349987E-3, -1.849866E-4, 2.235255E-4, 5.097225E-3
47858724.000000, 8.510913E-4, 2.317874E-3, -5.335070E-3, 1.115756E-3, 3.144559E-3, -1.332344E-4, 1.200211E-4, -6.161481E-4
47872561.000000, 8.510913E-4, 2.317874E-3, -5.108624E-3, -2.808539E-5, 2.340108E-3, -1.420433E-4, 1.183694E-4, 2.996720E-3
47886400.000000, 1.489195E-3, 2.735063E-3, -4.732332E-3, -6.455385E-4, 1.548706E-3, -9.359442E-5, 1.029539E-4, 7.085703E-3
47900241.000000, 1.489195E-3, 2.735063E-3, -4.196983E-3, -1.482568E-3, 6.558532E-4, -1.354366E-4, 1.646161E-4, -2.128512E-3
47914084.000000, 2.259320E-3, 3.152253E-3, -3.614336E-3, -2.305555E-3, -2.795164E-4, -1.101111E-4, 6.166220E-5, -3.276788E-3
47927929.000000, 2.787406E-3, 3.547486E-3, -3.124193E-3, -2.641729E-3, -8.949575E-4, -8.698775E-5, 9.744830E-5, 1.890454E-3
47941776.000000, 2.787406E-3, 3.547486E-3, -2.453647E-3, -3.409396E-3, -1.559651E-3, 2.477499E-5, -1.431444E-5, -8.121952E-4
47955625.000000, 3.293488E-3, 3.942718E-3, -1.786449E-3, -4.137063E-3, -2.309378E-3, 4.404443E-6, 9.689775E-5, 1.124470E-2
47969476.000000, 3.601538E-3, 3.876846E-3, -1.083254E-3, -4.279193E-3, -2.850730E-3, 6.386442E-5, -1.321333E-5, 1.386333E-3
47983329.000000, 3.601538E-3, 3.876846E-3, -3.428073E-4, -4.576217E-3, -3.322625E-3, -4.404443E-5, 4.844887E-5, 5.377293E-3
47997184.000000, 3.689552E-3, 3.723144E-3, 4.118711E-4, -4.794942E-3, -3.959535E-3, 5.560609E-5, -9.524608E-5, 3.360808E-3
48011041.000000, 3.711556E-3, 3.393784E-3, 1.166968E-3, -5.298777E-3, -3.994474E-3, 1.651666E-6, 3.908943E-5, 2.450589E-3
48024900.000000, 3.711556E-3, 3.393784E-3, 1.938808E-3, -5.510269E-3, -4.279884E-3, -2.862888E-5, -5.065110E-5, 5.209252E-3
48038761.000000, 3.689552E-3, 3.283997E-3, 2.508898E-3, -5.140052E-3, -4.469736E-3, 1.090100E-4, 8.258331E-6, -2.338562E-3
48052624.000000, 3.689552E-3, 3.283997E-3, 2.893143E-3, -5.374523E-3, -4.598549E-3, 5.615665E-5, -2.532555E-5, 9.984400E-3
48066489.000000, 3.381502E-3, 2.581362E-3, 3.092800E-3, -4.808560E-3, -4.846915E-3, -2.202222E-5, -4.184221E-5, 6.021447E-3
48080356.000000, 3.007441E-3, 1.966556E-3, 3.097823E-3, -4.578770E-3, -4.819552E-3, -2.202222E-6, -1.095605E-4, 2.352566E-3
48094225.000000, 3.007441E-3, 1.966556E-3, 3.099916E-3, -3.997062E-3, -4.497519E-3, -5.670720E-5, -2.312333E-5, 8.920144E-3
48108096.000000, 2.457352E-3, 1.176091E-3, 3.189490E-3, -3.456205E-3, -4.039517E-3, -1.981999E-5, -2.147166E-5, 3.654879E-3
48121969.000000, 1.995277E-3, 5.832423E-4, 3.235532E-3, -2.665559E-3, -3.832826E-3, -1.156166E-5, 5.505554E-5, 5.279269E-3
48135844.000000, 1.995277E-3, 5.832423E-4, 3.289946E-3, -2.022574E-3, -3.074259E-3, -1.431444E-5, -2.147166E-5, 6.231498E-3
48149721.000000, 1.203148E-3, -4.048388E-4, 3.245996E-3, -9.102221E-4, -2.820000E-3, -1.211222E-5, -4.679721E-5, 9.508286E-3
48163600.000000, 5.210377E-4, -1.283133E-3, 3.324687E-3, -5.523461E-4, -2.095952E-3, -5.505553E-7, -1.541555E-5, -5.699370E-3
48177481.000000, 5.210377E-4, -1.283133E-3, 3.251856E-3, 6.672409E-4, -1.857268E-3, -1.156166E-4, 5.835887E-5, 6.441548E-4
48191364.000000, -2.490873E-4, -2.161427E-3, 3.282830E-3, 1.713209E-3, -7.278370E-4, -1.112122E-4, 1.756272E-4, 2.436586E-3
48205249.000000, -9.091945E-4, -2.710361E-3, 3.185722E-3, 2.168533E-3, 1.069234E-4, -1.249761E-4, 6.056109E-5, 4.719134E-3
48219136.000000, -9.091945E-4, -2.710361E-3, 3.256879E-3, 2.777475E-3, 5.661890E-4, -1.657172E-4, 6.441498E-5, 9.914383E-3
48233025.000000, -1.569302E-3, -3.434954E-3, 3.295806E-3, 3.203011E-3, 1.378639E-3, -1.668183E-4, 1.398411E-4, 7.729858E-3
48246916.000000, -1.569302E-3, -3.434954E-3, 3.182374E-3, 3.161734E-3, 2.134259E-3, -1.409422E-4, 1.547061E-4, 2.912700E-3
48260809.000000, -2.251412E-3, -3.961931E-3, 3.240136E-3, 3.389822E-3, 2.832629E-3, -1.993011E-4, 2.516038E-4, -2.240539E-3
48274704.000000, -2.757495E-3, -4.466950E-3, 3.101590E-3, 3.526845E-3, 3.192548E-3, -1.112122E-4, 8.533609E-5, 1.792431E-3
48288601.000000, -2.757495E-3, -4.466950E-3, 3.015365E-3, 3.776634E-3, 3.279687E-3, -1.315827E-4, 6.661720E-5, -2.394576E-3
48302500.000000, -3.219570E-3, -4.444993E-3, 2.716926E-3, 3.390247E-3, 3.663601E-3, -2.114133E-4, 1.624138E-4, -6.161481E-4
48316401.000000, -3.637637E-3, -4.708481E-3, 2.295846E-3, 3.348119E-3, 3.895970E-3, -1.976494E-4, 1.519533E-4, -2.534609E-3
48330304.000000, -3.637637E-3, -4.708481E-3, 1.657111E-3, 3.588122E-3, 4.036991E-3, -1.673688E-4, 1.844361E-4, 8.934148E-3
48344209.000000, -3.901680E-3, -4.532822E-3, 9.380113E-4, 3.306842E-3, 3.781890E-3, -2.284805E-4, 1.299311E-4, 6.483559E-3
48358116.000000, -3.923684E-3, -4.335206E-3, 2.339796E-4, 3.455354E-3, 3.839141E-3, -1.514027E-4, 1.288300E-4, 1.764424E-3
48372025.000000, -3.923684E-3, -4.335206E-3, -5.797169E-4, 3.526845E-3, 3.550363E-3, -1.040550E-4, 1.282794E-4, 4.803155E-3
48385936.000000, -3.747655E-3, -3.632570E-3, -1.336488E-3, 3.505142E-3, 4.081613E-3, -2.174694E-4, 2.185705E-4, 6.077461E-3
48399849.000000, -3.747655E-3, -3.632570E-3, -2.080284E-3, 3.518759E-3, 3.730533E-3, -1.937955E-4, 1.706722E-4, 1.239298E-2
48413764.000000, -3.549623E-3, -3.303210E-3, -2.782223E-3, 3.256629E-3, 3.488061E-3, -1.805822E-4, 1.101111E-4, 9.270228E-3
48427681.000000, -3.175562E-3, -2.578617E-3, -3.362358E-3, 3.465567E-3, 3.745688E-3, -1.833349E-4, 2.059077E-4, 1.194487E-2
48441600.000000, -3.175562E-3, -2.578617E-3, -3.961748E-3, 3.697485E-3, 3.665285E-3, -1.497511E-4, 2.378399E-4, 3.360808E-4
48455521.000000, -2.735491E-3, -1.963811E-3, -4.446450E-3, 3.448120E-3, 3.897654E-3, -1.684699E-4, 1.767283E-4, 7.799875E-3
48469444.000000, -2.031377E-3, -8.439859E-4, -4.879249E-3, 3.417482E-3, 3.808832E-3, -1.095605E-4, 1.156166E-4, 6.077461E-3
48483369.000000, -2.031377E-3, -8.439859E-4, -5.219545E-3, 3.414503E-3, 3.789467E-3, -1.409422E-4, 1.299311E-4, 4.719134E-3
48497296.000000, -1.481287E-3, -1.633078E-4, -5.449339E-3, 3.083861E-3, 3.773050E-3, -1.899416E-4, 1.321333E-4, 1.263104E-2
48511225.000000, -8.211802E-4, 5.832423E-4, -5.690016E-3, 2.837901E-3, 3.588249E-3, -1.536050E-4, 1.260772E-4, 1.361127E-2
48525156.000000, -8.211802E-4, 5.832423E-4, -5.686667E-3, 2.182150E-3, 3.374402E-3, -1.591105E-4, 1.618633E-4, 5.041212E-3
48539089.000000, 1.495555E-5, 1.263920E-3, -5.741918E-3, 1.662145E-3, 3.115934E-3, -2.378399E-4, 2.224244E-4, 4.649118E-3
48553024.000000, 7.630770E-4, 2.273959E-3, -5.440549E-3, 6.604323E-4, 2.564058E-3, -1.662677E-4, 1.321333E-4, 3.780909E-3
48566961.000000, 7.630770E-4, 2.273959E-3, -5.169735E-3, 2.506409E-4, 2.383045E-3, -1.381894E-4, 9.304386E-5, 6.903660E-3
48580900.000000, 1.533202E-3, 2.778978E-3, -4.695498E-3, -6.046870E-4, 1.403475E-3, -1.497511E-4, 1.640655E-4, 1.358327E-3
48594841.000000, 1.533202E-3, 2.778978E-3, -4.249723E-3, -1.645123E-3, 5.666100E-4, -1.684699E-4, 8.698775E-5, 7.099707E-3
48608784.000000, 2.215313E-3, 3.349869E-3, -3.792228E-3, -2.342152E-3, 3.662338E-5, -2.125144E-4, 1.514027E-4, 1.288310E-3
48622729.000000, 2.809409E-3, 3.569443E-3, -3.141773E-3, -2.944711E-3, -1.018298E-3, -9.965053E-5, -1.101111E-6, 5.475316E-3
48636676.000000, 2.809409E-3, 3.569443E-3, -2.625678E-3, -3.447695E-3, -1.573542E-3, 2.697721E-5, -1.211222E-5, 4.705131E-3
48650625.000000, 3.403506E-3, 4.030547E-3, -1.961829E-3, -3.968551E-3, -2.054277E-3, -3.028055E-5, 7.542609E-5, 1.607586E-2
48664576.000000, 3.645545E-3, 3.789016E-3, -1.229753E-3, -4.526429E-3, -2.589315E-3, -7.047109E-5, 8.808886E-6, 1.356926E-2
48678529.000000, 3.645545E-3, 3.789016E-3, -4.595879E-4, -4.769836E-3, -3.081836E-3, -7.432498E-5, 7.927998E-5, 9.410262E-3
48692484.000000, 3.777566E-3, 3.789016E-3, 1.950528E-4, -5.098350E-3, -3.981003E-3, -3.193221E-5, -1.651666E-5, 7.323761E-3
48706441.000000, 3.711556E-3, 3.393784E-3, 1.176177E-3, -5.352395E-3, -4.335029E-3, -1.046055E-5, -5.780832E-5, 6.105468E-3
48720400.000000, 3.711556E-3, 3.393784E-3, 1.860954E-3, -5.220904E-3, -4.707999E-3, -1.816833E-5, -4.019054E-5, 5.951431E-3
48734361.000000, 3.711556E-3, 3.327912E-3, 2.468715E-3, -5.304309E-3, -4.854492E-3, -1.156166E-5, 2.147166E-5, -4.411060E-3
48748324.000000, 3.711556E-3, 3.327912E-3, 2.893143E-3, -5.156223E-3, -4.996355E-3, -3.798832E-5, 2.972999E-5, -5.041212E-4
48762289.000000, 3.447513E-3, 2.647234E-3, 3.123356E-3, -4.983881E-3, -5.265347E-3, -2.202222E-5, 1.981999E-5, 5.097225E-3
48776256.000000, 3.051449E-3, 2.054385E-3, 3.150144E-3, -4.471535E-3, -4.660430E-3, 1.816833E-5, -7.047109E-5, 8.346006E-3
48790225.000000, 3.051449E-3, 2.054385E-3, 3.209999E-3, -4.015360E-3, -4.710103E-3, 1.536050E-4, -8.478553E-5, 4.607107E-3
48804196.000000, 2.501359E-3, 1.154134E-3, 3.238462E-3, -3.555355E-3, -4.313981E-3, 1.926944E-5, 1.156166E-5, 8.163963E-3
48818169.000000, 1.973273E-3, 5.832423E-4, 3.303340E-3, -2.840029E-3, -3.797466E-3, -2.917944E-5, -2.422444E-5, 5.069219E-3
48832144.000000, 1.973273E-3, 5.832423E-4, 3.246415E-3, -1.942999E-3, -3.495638E-3, -8.148220E-5, 5.670721E-5, -9.802356E-5
48846121.000000, 1.203148E-3, -4.707108E-4, 3.297062E-3, -1.234055E-3, -2.889037E-3, -1.596611E-5, 6.826887E-5, 6.539572E-3
48860100.000000, 5.210377E-4, -1.349005E-3, 3.353568E-3, -1.208523E-4, -2.597313E-3, -1.431444E-5, 3.963999E-5, 3.682885E-3
48874081.000000, 5.210377E-4, -1.349005E-3, 3.325524E-3, 7.323479E-4, -1.749082E-3, -1.431444E-5, -4.679721E-5, 3.948949E-3
48888064.000000, -2.490873E-4, -2.249257E-3, 3.278226E-3, 1.405121E-3, -1.107542E-3, -1.238750E-4, 2.037055E-5, 9.102188E-4
48902049.000000, -7.991766E-4, -2.666447E-3, 3.246833E-3, 2.256619E-3, -3.186655E-4, -7.047109E-5, 7.707776E-6, 5.741380E-4
48916036.000000, -7.991766E-4, -2.666447E-3, 3.283667E-3, 2.971520E-3, 6.722705E-4, -1.723238E-4, 6.496554E-5, 3.122751E-3
48930025.000000, -1.635312E-3, -3.456911E-3, 3.235951E-3, 3.055350E-3, 1.495244E-3, -1.387400E-4, 1.216727E-4, 4.649118E-3
48944016.000000, -1.635312E-3, -3.456911E-3, 3.269855E-3, 3.369396E-3, 2.798531E-3, -1.877394E-4, 1.315827E-4, -1.400337E-4
48958009.000000, -2.229409E-3, -3.983888E-3, 3.150144E-3, 3.327694E-3, 3.034268E-3, -1.970988E-4, 2.813338E-4, 2.716653E-3
48972004.000000, -2.801502E-3, -4.488907E-3, 3.076058E-3, 3.656633E-3, 3.449333E-3, -1.877394E-4, 1.458972E-4, 2.226535E-3
48986001.000000, -2.801502E-3, -4.488907E-3, 3.014109E-3, 3.350673E-3, 3.621926E-3, -5.340387E-5, 3.743777E-5, -4.523087E-3
49000000.000000, -3.219570E-3, -4.401078E-3, 2.730320E-3, 3.581739E-3, 3.692647E-3, -1.805822E-4, 1.062572E-4, 7.841885E-4
49014001.000000, -3.681645E-3, -4.642609E-3, 2.361562E-3, 3.364290E-3, 3.875764E-3, -2.455477E-4, 1.640655E-4, 2.282549E-3
49028004.000000, -3.681645E-3, -4.642609E-3, 1.717804E-3, 3.326843E-3, 3.734322E-3, -2.857382E-4, 2.235255E-4, 1.526367E-3
49042009.000000, -3.901680E-3, -4.576737E-3, 1.006238E-3, 3.689399E-3, 3.414394E-3, -2.218738E-4, 2.180199E-4, 5.321279E-4
49056016.000000, -3.945687E-3, -4.291291E-3, 2.272825E-4, 3.578334E-3, 3.767157E-3, -2.031549E-4, 1.904922E-4, -1.358327E-3
49070025.000000, -3.945687E-3, -4.291291E-3, -6.613377E-4, 3.171522E-3, 3.831563E-3, -2.367388E-4, 2.125144E-4, -1.624390E-3
49084036.000000, -3.725652E-3, -3.720400E-3, -1.366207E-3, 3.738762E-3, 3.952378E-3, -1.024033E-4, 1.525038E-4, 8.752104E-3
49098049.000000, -3.725652E-3, -3.720400E-3, -2.026707E-3, 3.421737E-3, 3.995737E-3, -2.086605E-4, 2.400422E-4, 6.707612E-3
49112064.000000, -3.549623E-3, -3.215381E-3, -2.711066E-3, 3.623016E-3, 3.953220E-3, -1.635150E-4, 1.684700E-4, 3.122751E-3
49126081.000000, -3.263577E-3, -2.666447E-3, -3.376171E-3, 3.191096E-3, 4.015522E-3, -2.246266E-4, 1.293805E-4, -4.579101E-3
49140100.000000, -3.263577E-3, -2.666447E-3, -3.932867E-3, 3.648973E-3, 3.848823E-3, -1.706722E-4, 1.156166E-4, 4.201010E-4
49154121.000000, -2.691484E-3, -1.985769E-3, -4.398733E-3, 3.341311E-3, 3.749897E-3, -2.092110E-4, 2.719744E-4, 4.537091E-3
49168144.000000, -2.075384E-3, -9.976874E-4, -4.825672E-3, 3.495780E-3, 3.642974E-3, -1.315827E-4, 1.679194E-4, 7.281750E-4
49182169.000000, -2.075384E-3, -9.976874E-4, -5.242148E-3, 3.374503E-3, 3.265795E-3, -1.684699E-4, 2.653677E-4, -1.120269E-3
49196196.000000, -1.503291E-3, -2.950520E-4, -5.520077E-3, 3.372800E-3, 3.421971E-3, -1.365377E-4, 1.717733E-4, -1.123070E-2
49210225.000000, -7.771730E-4, 5.393276E-4, -5.676203E-3, 3.034925E-3, 3.340305E-3, -1.337850E-4, 1.728744E-4, 1.820438E-4
49224256.000000, -7.771730E-4, 5.393276E-4, -5.728524E-3, 2.394493E-3, 3.317152E-3, -1.425938E-4, 1.492005E-4, 5.097225E-3
49238289.000000, -7.048019E-6, 1.285878E-3, -5.628068E-3, 1.897041E-3, 3.295262E-3, -1.414927E-4, 1.233244E-4, 5.167242E-3
49252324.000000, 8.510913E-4, 2.186129E-3, -5.397018E-3, 7.966039E-4, 2.992593E-3, -1.585600E-4, 1.051561E-4, 7.029690E-3
49266361.000000, 8.510913E-4, 2.186129E-3, -5.070953E-3, 1.914913E-5, 2.361156E-3, -1.569083E-4, 1.915933E-4, 6.581582E-3
49280400.000000, 1.599213E-3, 2.757021E-3, -4.655734E-3, -5.902188E-4, 1.912414E-3, -1.772788E-4, 1.304816E-4, 1.177683E-2
