% Original filename: Decay Test 0Deg No StringPot0010.mat
0 Deg Decay NoStringPot Run 1 2018-04-12
Time(s) Response(deg) LoadCell(N)
14.840000 -5.460946 -1.949131
14.860000 -5.434093 -1.955474
14.880000 -5.406582 -1.951987
14.900000 -5.376816 -1.958359
14.920000 -5.342707 -1.947646
14.940000 -5.307202 -1.958177
14.960000 -5.269005 -1.952869
14.980000 -5.229988 -1.948472
15.000000 -5.188144 -1.945826
15.020000 -5.142778 -1.951469
15.040000 -5.093019 -1.946624
15.060000 -5.043081 -1.944705
15.080000 -4.988064 -1.944467
15.100000 -4.929487 -1.945140
15.120000 -4.871350 -1.951791
15.140000 -4.809318 -1.951805
15.160000 -4.751034 -1.945168
15.180000 -4.690591 -1.953808
15.200000 -4.632618 -1.952127
15.220000 -4.568526 -1.950125
15.240000 -4.501157 -1.950139
15.260000 -4.431938 -1.950265
15.280000 -4.361135 -1.944271
15.300000 -4.290958 -1.953290
15.320000 -4.218512 -1.957463
15.340000 -4.143409 -1.955222
15.360000 -4.066518 -1.952351
15.380000 -3.989587 -1.948682
15.400000 -3.910946 -1.946358
15.420000 -3.833759 -1.951133
15.440000 -3.749932 -1.947674
15.460000 -3.661686 -1.951329
15.480000 -3.580524 -1.956832
15.500000 -3.493539 -1.945000
15.520000 -3.400590 -1.949635
15.540000 -3.314765 -1.947128
15.560000 -3.224907 -1.948542
15.580000 -3.131826 -1.954032
15.600000 -3.040292 -1.949621
15.620000 -2.946152 -1.946610
15.640000 -2.852333 -1.950531
15.660000 -2.760071 -1.954662
15.680000 -2.662990 -1.955166
15.700000 -2.564965 -1.949873
15.720000 -2.471082 -1.951805
15.740000 -2.372761 -1.951497
15.760000 -2.270039 -1.952589
15.780000 -2.169822 -1.955740
15.800000 -2.068756 -1.948094
15.820000 -1.963074 -1.943151
15.840000 -1.856168 -1.945336
15.860000 -1.753628 -1.946792
15.880000 -1.646651 -1.952435
15.900000 -1.541346 -1.944425
15.920000 -1.440703 -1.949033
15.940000 -1.331615 -1.947716
15.960000 -1.229522 -1.939608
15.980000 -1.127316 -1.949075
16.000000 -1.020804 -1.947856
16.020000 -0.908824 -1.953023
16.040000 -0.805398 -1.936668
16.060000 -0.696192 -1.950125
16.080000 -0.587089 -1.943179
16.100000 -0.483984 -1.945966
16.120000 -0.371981 -1.941219
16.140000 -0.267306 -1.944579
16.160000 -0.161688 -1.947310
16.180000 -0.054235 -1.952715
16.200000 0.057245 -1.950923
16.220000 0.167072 -1.947072
16.240000 0.271966 -1.949985
16.260000 0.378508 -1.950783
16.280000 0.483442 -1.950027
16.300000 0.590115 -1.951875
16.320000 0.697313 -1.944005
16.340000 0.797195 -1.951497
16.360000 0.903485 -1.953906
16.380000 1.009349 -1.948626
