% Original filename: Decay Test Spring 0Deg0005.mat
0 Deg Decay Spring Run 6 2018-04-12
Time(s) Response(deg) LoadCell(N)
11.020000 0.103508 -1.987318
11.040000 0.103854 -1.983733
11.060000 0.101056 -1.984461
11.080000 0.095956 -1.978454
11.100000 0.092899 -1.976969
11.120000 0.089329 -1.978089
11.140000 0.086345 -1.982991
11.160000 0.081913 -1.977445
11.180000 0.077579 -1.973020
11.200000 0.072568 -1.972908
11.220000 0.068821 -1.974799
11.240000 0.063651 -1.983915
11.260000 0.058729 -1.984279
11.280000 0.052731 -1.990805
11.300000 0.047623 -2.002875
11.320000 0.044494 -1.989754
11.340000 0.042682 -1.989040
11.360000 0.040057 -1.984825
11.380000 0.038462 -1.982333
11.400000 0.033680 -1.986576
11.420000 0.029382 -1.982080
11.440000 0.025578 -1.979742
11.460000 0.022337 -1.983313
11.480000 0.018944 -1.986478
11.500000 0.016381 -1.983845
11.520000 0.013155 -1.983131
11.540000 0.010482 -1.980694
11.560000 0.008961 -1.982921
11.580000 0.004496 -1.980428
11.600000 0.003273 -1.983159
11.620000 -0.002141 -1.977627
11.640000 -0.008287 -1.977291
11.660000 -0.014423 -1.977417
11.680000 -0.018946 -1.980372
11.700000 -0.023552 -1.978496
11.720000 -0.025894 -1.982515
11.740000 -0.027535 -1.980750
11.760000 -0.028997 -1.980568
11.780000 -0.030876 -1.980610
11.800000 -0.030841 -1.978440
11.820000 -0.031092 -1.981268
11.840000 -0.032680 -1.981506
11.860000 -0.032563 -1.983173
11.880000 -0.033093 -1.983453
11.900000 -0.031659 -1.985385
11.920000 -0.031957 -1.980764
11.940000 -0.034096 -1.982515
11.960000 -0.037011 -1.980638
11.980000 -0.039170 -1.980176
12.000000 -0.040218 -1.985665
12.020000 -0.040716 -1.980218
12.040000 -0.041763 -1.977851
12.060000 -0.042630 -1.984979
12.080000 -0.043998 -1.986169
12.100000 -0.044820 -1.984629
12.120000 -0.044301 -1.981310
12.140000 -0.045906 -1.983971
12.160000 -0.047140 -1.988480
12.180000 -0.047979 -1.981170
12.200000 -0.048126 -1.980512
12.220000 -0.048702 -1.983929
12.240000 -0.048307 -1.979140
12.260000 -0.047036 -1.979770
12.280000 -0.043993 -1.980232
12.300000 -0.041312 -1.982683
12.320000 -0.039156 -1.983369
12.340000 -0.036231 -1.983355
12.360000 -0.035685 -1.984181
12.380000 -0.036425 -1.980806
12.400000 -0.034395 -1.986814
12.420000 -0.035214 -1.979728
12.440000 -0.034077 -1.989488
12.460000 -0.031658 -1.978888
12.480000 -0.028377 -1.984951
12.500000 -0.023585 -1.984265
12.520000 -0.019545 -1.980190
12.540000 -0.015455 -1.975093
12.560000 -0.010687 -1.984419
12.580000 -0.006583 -1.982038
12.600000 -0.003036 -1.975821
12.620000 -0.001567 -1.979924
12.640000 -0.001416 -1.983957
12.660000 0.000604 -1.979280
12.680000 0.000466 -1.980008
12.700000 0.001592 -1.983327
12.720000 0.000647 -1.985301
12.740000 0.000121 -1.978776
12.760000 0.001854 -1.980414
12.780000 0.004137 -1.981562
12.800000 0.006100 -1.978874
12.820000 0.006595 -1.977739
12.840000 0.007998 -1.984181
12.860000 0.009253 -1.985749
12.880000 0.008402 -1.977487
12.900000 0.009469 -1.978496
12.920000 0.009694 -1.984937
12.940000 0.010311 -1.982781
12.960000 0.012577 -1.980274
12.980000 0.014560 -1.986982
13.000000 0.014597 -1.979056
13.020000 0.014268 -1.982361
13.040000 0.015691 -1.976115
13.060000 0.018187 -1.983397
13.080000 0.017835 -1.984167
13.100000 0.016934 -1.978888
13.120000 0.015279 -1.981548
13.140000 0.013142 -1.981478
13.160000 0.007350 -1.977935
13.180000 0.004498 -1.982991
13.200000 0.000778 -1.977963
13.220000 -0.003566 -1.980134
13.240000 -0.008465 -1.980484
13.260000 -0.013282 -1.980330
13.280000 -0.017005 -1.981366
13.300000 -0.021086 -1.984251
13.320000 -0.026239 -1.973874
13.340000 -0.029448 -1.983089
13.360000 -0.034227 -1.984209
13.380000 -0.039369 -1.977333
13.400000 -0.043212 -1.971970
13.420000 -0.045753 -1.984111
13.440000 -0.049566 -1.980596
13.460000 -0.051568 -1.984713
13.480000 -0.054215 -1.983257
13.500000 -0.056530 -1.980652
13.520000 -0.059146 -1.982417
13.540000 -0.059017 -1.985945
13.560000 -0.059471 -1.989250
13.580000 -0.059977 -1.986520
13.600000 -0.059659 -1.985861
13.620000 -0.058495 -1.977669
13.640000 -0.057800 -1.984811
13.660000 -0.057425 -1.978916
13.680000 -0.056268 -1.981184
13.700000 -0.051438 -1.984097
13.720000 -0.048877 -1.984209
13.740000 -0.047121 -1.987976
13.760000 -0.047542 -1.987122
13.780000 -0.048279 -1.984069
13.800000 -0.047347 -1.970066
13.820000 -0.045733 -1.985903
13.840000 -0.045357 -1.997750
13.860000 -0.044914 -1.984251
13.880000 -0.045377 -1.976717
13.900000 -0.046530 -1.975905
13.920000 -0.048617 -1.978860
13.940000 -0.050603 -1.977641
13.960000 -0.051402 -1.985063
13.980000 -0.050940 -1.983467
14.000000 -0.050322 -1.980820
14.020000 -0.049524 -1.988256
14.040000 -0.049816 -1.988424
14.060000 -0.049096 -1.978272
14.080000 -0.047262 -1.985987
14.100000 -0.046989 -1.978230
14.120000 -0.047305 -1.983691
14.140000 -0.045332 -1.982094
14.160000 -0.043149 -1.977949
14.180000 -0.040766 -1.979784
14.200000 -0.038195 -1.980036
14.220000 -0.035447 -1.978622
14.240000 -0.032534 -1.987206
14.260000 -0.029465 -1.980778
14.280000 -0.026254 -1.974519
14.300000 -0.022910 -1.985427
14.320000 -0.019445 -1.979896
14.340000 -0.015870 -1.978580
14.360000 -0.012197 -1.986379
14.380000 -0.008436 -1.980680
14.400000 -0.004599 -1.977865
14.420000 -0.000697 -1.986029
14.440000 0.003259 -1.980218
14.460000 0.007258 -1.973034
14.480000 0.011288 -1.982991
14.500000 0.015338 -1.976521
14.520000 0.019398 -1.976521
