% Original filename: Decay 90Deg Spring0006.mat
90 Deg Decay Spring Run 1 2018-04-13
Time(s) Response(deg) LoadCell(N)
17.820000 -0.009290 0.070073
17.840000 -0.004482 0.073392
17.860000 -0.002104 0.074022
17.880000 -0.000060 0.073924
17.900000 -0.000979 0.078615
17.920000 0.000316 0.081065
17.940000 0.002935 0.078377
17.960000 0.003173 0.074428
17.980000 0.004348 0.070171
18.000000 0.006790 0.069303
18.020000 0.008233 0.076472
18.040000 0.007846 0.079651
18.060000 0.008489 0.074624
18.080000 0.011279 0.078671
18.100000 0.013091 0.075604
18.120000 0.010033 0.074820
18.140000 0.011451 0.071179
18.160000 0.011579 0.074316
18.180000 0.011664 0.077355
18.200000 0.012597 0.070955
18.220000 0.012772 0.071711
18.240000 0.010853 0.069289
18.260000 0.010369 0.060158
18.280000 0.008686 0.067188
18.300000 0.008704 0.073350
18.320000 0.008955 0.063687
18.340000 0.007626 0.067104
18.360000 0.005043 0.069835
18.380000 0.005809 0.068785
18.400000 0.009886 0.065872
18.420000 0.013533 0.061377
18.440000 0.016572 0.067650
18.460000 0.018303 0.066754
18.480000 0.020595 0.073420
18.500000 0.023016 0.071081
18.520000 0.025909 0.066586
18.540000 0.027542 0.070269
18.560000 0.026317 0.068350
18.580000 0.021290 0.076808
18.600000 0.017711 0.075296
18.620000 0.016240 0.070507
18.640000 0.019736 0.071977
18.660000 0.018145 0.071683
18.680000 0.015726 0.065998
18.700000 0.012838 0.070003
18.720000 0.012568 0.071053
18.740000 0.013638 0.072537
18.760000 0.011184 0.078741
18.780000 0.011855 0.068939
18.800000 0.008788 0.067552
18.820000 0.004474 0.070423
18.840000 -0.001341 0.073238
18.860000 -0.004830 0.076878
18.880000 -0.005197 0.077383
18.900000 -0.006969 0.071725
18.920000 -0.009189 0.071809
18.940000 -0.005462 0.080659
18.960000 -0.007486 0.072495
18.980000 -0.009616 0.065522
19.000000 -0.010377 0.074974
19.020000 -0.006688 0.074680
19.040000 -0.006745 0.080351
19.060000 -0.006643 0.073238
19.080000 -0.007574 0.079007
19.100000 -0.004391 0.074428
19.120000 -0.002648 0.079637
19.140000 -0.003761 0.072705
19.160000 -0.001972 0.072775
19.180000 0.001586 0.073308
19.200000 0.003718 0.075030
19.220000 0.008995 0.071627
19.240000 0.012093 0.071865
19.260000 0.010834 0.071221
19.280000 0.012293 0.070661
19.300000 0.013153 0.072383
19.320000 0.015459 0.070339
19.340000 0.014962 0.069513
19.360000 0.014945 0.060158
19.380000 0.014081 0.071235
19.400000 0.015879 0.067692
19.420000 0.018449 0.072173
19.440000 0.020660 0.072369
19.460000 0.018638 0.073644
19.480000 0.017684 0.072005
19.500000 0.019599 0.070941
19.520000 0.021978 0.074652
19.540000 0.021203 0.069947
19.560000 0.016553 0.074610
19.580000 0.013561 0.073966
19.600000 0.009436 0.074624
19.620000 0.009620 0.072789
19.640000 0.010522 0.064864
19.660000 0.013606 0.080113
19.680000 0.017956 0.071165
19.700000 0.019218 0.072145
19.720000 0.019508 0.073224
19.740000 0.020186 0.069037
19.760000 0.022638 0.076949
19.780000 0.026613 0.069919
19.800000 0.027801 0.079595
19.820000 0.028764 0.073672
19.840000 0.029467 0.071179
19.860000 0.029875 0.077383
19.880000 0.029953 0.073434
19.900000 0.029667 0.063085
19.920000 0.028982 0.069597
19.940000 0.027862 0.070675
19.960000 0.026273 0.078083
19.980000 0.024181 0.069457
20.000000 0.021550 0.078979
20.020000 0.018346 0.073546
20.040000 0.014533 0.079175
20.060000 0.010078 0.074274
20.080000 0.004944 0.076977
20.100000 -0.000902 0.070437
20.120000 -0.007496 0.078391
20.140000 -0.014873 0.073602
20.160000 -0.023066 0.072033
20.180000 -0.032112 0.072033
