% Original filename: Decay 90Deg0003.mat
90 Deg Decay Run 3 2018-04-13
Time(s) Response(deg) LoadCell(N)
13.940000 -1.924922 0.035443
13.960000 -1.959080 0.027335
13.980000 -1.992287 0.031480
14.000000 -2.023231 0.038523
14.020000 -2.054714 0.036563
14.040000 -2.082209 0.028861
14.060000 -2.108179 0.034952
14.080000 -2.133187 0.031732
14.100000 -2.154101 0.026886
14.120000 -2.176001 0.029379
14.140000 -2.190834 0.022713
14.160000 -2.206395 0.032446
14.180000 -2.221931 0.030065
14.200000 -2.235328 0.034560
14.220000 -2.250520 0.033020
14.240000 -2.258834 0.032250
14.260000 -2.260789 0.030009
14.280000 -2.263347 0.033734
14.300000 -2.267563 0.027237
14.320000 -2.261898 0.029687
14.340000 -2.256801 0.028553
14.360000 -2.251176 0.032362
14.380000 -2.242940 0.032516
14.400000 -2.225309 0.034014
14.420000 -2.210181 0.028651
14.440000 -2.195242 0.032796
14.460000 -2.177056 0.035359
14.480000 -2.160896 0.037655
14.500000 -2.138472 0.029701
14.520000 -2.113398 0.030555
14.540000 -2.090976 0.034462
14.560000 -2.065571 0.035611
14.580000 -2.038407 0.030821
14.600000 -2.009992 0.031017
14.620000 -1.979398 0.033258
14.640000 -1.948730 0.034574
14.660000 -1.919074 0.033748
14.680000 -1.886551 0.039461
14.700000 -1.852568 0.032460
14.720000 -1.816311 0.033384
14.740000 -1.780897 0.035106
14.760000 -1.745772 0.045973
14.780000 -1.711250 0.037613
14.800000 -1.671042 0.031718
14.820000 -1.632475 0.039770
14.840000 -1.589753 0.037837
14.860000 -1.547009 0.033972
14.880000 -1.504820 0.038621
14.900000 -1.461294 0.033104
14.920000 -1.417745 0.033734
14.940000 -1.368636 0.033818
14.960000 -1.326325 0.031830
14.980000 -1.279116 0.036633
15.000000 -1.231000 0.039139
15.020000 -1.181008 0.034644
15.040000 -1.124749 0.039742
15.060000 -1.071539 0.040596
15.080000 -1.019831 0.036241
15.100000 -0.963581 0.032026
15.120000 -0.908454 0.029225
15.140000 -0.852934 0.039882
15.160000 -0.796611 0.028567
15.180000 -0.735989 0.029757
15.200000 -0.677636 0.029407
15.220000 -0.624659 0.031256
15.240000 -0.562917 0.029911
15.260000 -0.508341 0.027979
15.280000 -0.450015 0.028665
15.300000 -0.392360 0.032446
15.320000 -0.333409 0.021859
15.340000 -0.273998 0.032194
15.360000 -0.218387 0.026970
15.380000 -0.159247 0.034602
15.400000 -0.096236 0.032754
15.420000 -0.038016 0.028021
15.440000 0.019919 0.032544
15.460000 0.078814 0.030709
15.480000 0.134790 0.036101
15.500000 0.191354 0.034140
15.520000 0.247590 0.036129
15.540000 0.302634 0.029813
15.560000 0.358194 0.037305
15.580000 0.415037 0.036871
15.600000 0.473947 0.037753
15.620000 0.524501 0.029631
15.640000 0.577597 0.033048
15.660000 0.626837 0.041618
15.680000 0.678602 0.043719
15.700000 0.731311 0.039265
15.720000 0.779735 0.036367
15.740000 0.831764 0.037949
15.760000 0.877116 0.038565
15.780000 0.926866 0.043284
15.800000 0.975796 0.027993
15.820000 1.021100 0.033958
15.840000 1.066508 0.040288
15.860000 1.109203 0.034826
15.880000 1.149194 0.039195
15.900000 1.190746 0.036661
15.920000 1.228685 0.040372
15.940000 1.269235 0.031466
15.960000 1.307551 0.039321
15.980000 1.346684 0.037333
16.000000 1.383453 0.037263
16.020000 1.418180 0.039588
16.040000 1.450924 0.024828
16.060000 1.475641 0.029659
16.080000 1.507825 0.035933
16.100000 1.534243 0.041926
16.120000 1.560353 0.039335
16.140000 1.584246 0.039153
16.160000 1.603013 0.035401
16.180000 1.625451 0.036465
16.200000 1.645526 0.037921
16.220000 1.657243 0.036157
16.240000 1.671849 0.037361
16.260000 1.682105 0.045553
16.280000 1.690854 0.039461
16.300000 1.702723 0.041562
16.320000 1.712436 0.044699
16.340000 1.722546 0.042094
16.360000 1.729259 0.035821
16.380000 1.733150 0.039377
16.400000 1.736555 0.040428
16.420000 1.735818 0.038873
16.440000 1.740553 0.041212
16.460000 1.741956 0.039489
16.480000 1.744055 0.046323
16.500000 1.742061 0.036773
16.520000 1.738097 0.029491
16.540000 1.738095 0.038243
16.560000 1.733187 0.041632
