% Original filename: Decay 90Deg0002.mat
90 Deg Decay Run 2 2018-04-13
Time(s) Response(deg) LoadCell(N)
11.360000 -2.567196 0.037487
11.380000 -2.490103 0.041898
11.400000 -2.411453 0.048970
11.420000 -2.328692 0.033846
11.440000 -2.246577 0.040246
11.460000 -2.160508 0.041758
11.480000 -2.073475 0.041086
11.500000 -1.986588 0.039097
11.520000 -1.899682 0.033930
11.540000 -1.811314 0.036395
11.560000 -1.717426 0.040750
11.580000 -1.622892 0.039980
11.600000 -1.530041 0.036241
11.620000 -1.437651 0.039209
11.640000 -1.344318 0.042164
11.660000 -1.241109 0.034224
11.680000 -1.146456 0.031494
11.700000 -1.053098 0.045273
11.720000 -0.953466 0.039784
11.740000 -0.850317 0.038075
11.760000 -0.754018 0.035457
11.780000 -0.651410 0.038075
11.800000 -0.553387 0.034840
11.820000 -0.453863 0.045091
11.840000 -0.352943 0.040106
11.860000 -0.251948 0.037123
11.880000 -0.149717 0.050174
11.900000 -0.051172 0.041464
11.920000 0.044573 0.039770
11.940000 0.144795 0.038033
11.960000 0.241131 0.041156
11.980000 0.342639 0.040540
12.000000 0.439361 0.042374
12.020000 0.533294 0.029687
12.040000 0.632695 0.037417
12.060000 0.729012 0.047471
12.080000 0.824436 0.042444
12.100000 0.917785 0.039237
12.120000 1.012115 0.043046
12.140000 1.103803 0.039560
12.160000 1.195677 0.041926
12.180000 1.284264 0.045875
12.200000 1.372318 0.039321
12.220000 1.458520 0.043382
12.240000 1.546925 0.041338
12.260000 1.635772 0.036969
12.280000 1.714220 0.037487
12.300000 1.796333 0.033748
12.320000 1.878452 0.043018
12.340000 1.958471 0.038131
12.360000 2.034368 0.045273
12.380000 2.109256 0.037053
12.400000 2.182212 0.034756
12.420000 2.254197 0.041464
12.440000 2.326008 0.037249
12.460000 2.394171 0.043719
12.480000 2.452201 0.039840
12.500000 2.514882 0.036941
12.520000 2.576903 0.032334
12.540000 2.635351 0.042318
12.560000 2.690231 0.041058
12.580000 2.747262 0.038733
12.600000 2.799043 0.037627
12.620000 2.849468 0.039111
12.640000 2.896079 0.044923
12.660000 2.941416 0.042178
12.680000 2.986691 0.028609
12.700000 3.027297 0.034574
12.720000 3.066407 0.041940
12.740000 3.105250 0.037165
12.760000 3.132305 0.025276
12.780000 3.161869 0.030051
12.800000 3.187594 0.042332
12.820000 3.212190 0.030317
12.840000 3.235160 0.042766
12.860000 3.249954 0.038411
12.880000 3.264235 0.036101
12.900000 3.277569 0.032628
12.920000 3.285945 0.042276
12.940000 3.291135 0.035667
12.960000 3.293025 0.039489
12.980000 3.294115 0.029631
13.000000 3.293151 0.036297
13.020000 3.287930 0.037627
13.040000 3.280762 0.033902
13.060000 3.269251 0.038887
13.080000 3.253691 0.032432
13.100000 3.239961 0.036717
13.120000 3.222211 0.035849
13.140000 3.201851 0.032236
13.160000 3.175601 0.038201
13.180000 3.151025 0.044097
13.200000 3.119681 0.034364
13.220000 3.087333 0.037221
13.240000 3.050069 0.034182
13.260000 3.013964 0.032908
13.280000 2.977436 0.034980
13.300000 2.938583 0.031171
13.320000 2.897840 0.034994
13.340000 2.855863 0.037347
13.360000 2.813142 0.038117
13.380000 2.768627 0.038411
13.400000 2.719850 0.033692
13.420000 2.667227 0.039714
13.440000 2.618868 0.036703
13.460000 2.568702 0.037011
13.480000 2.514449 0.033678
13.500000 2.456909 0.033748
13.520000 2.393893 0.034826
13.540000 2.329471 0.030989
13.560000 2.267355 0.027811
13.580000 2.201883 0.026592
13.600000 2.137147 0.038047
13.620000 2.071192 0.031536
13.640000 1.998599 0.026620
13.660000 1.925577 0.035316
13.680000 1.854196 0.035022
13.700000 1.780031 0.039574
13.720000 1.703613 0.039041
13.740000 1.627319 0.034210
13.760000 1.553857 0.035092
13.780000 1.473586 0.037921
13.800000 1.394517 0.037375
13.820000 1.314874 0.032572
13.840000 1.232600 0.038677
13.860000 1.153628 0.036997
13.880000 1.070058 0.031998
13.900000 0.987693 0.040456
13.920000 0.906326 0.037585
13.940000 0.821696 0.039405
13.960000 0.734537 0.034378
13.980000 0.652310 0.033832
14.000000 0.564730 0.033986
14.020000 0.482434 0.036213
14.040000 0.397784 0.033706
14.060000 0.312165 0.033790
14.080000 0.227378 0.036815
14.100000 0.139105 0.033398
14.120000 0.056984 0.039195
14.140000 -0.030612 0.031045
14.160000 -0.112922 0.029967
14.180000 -0.200728 0.037123
14.200000 -0.289059 0.035345
14.220000 -0.374082 0.027671
14.240000 -0.454707 0.035597
14.260000 -0.537570 0.031816
14.280000 -0.622304 0.036017
14.300000 -0.703599 0.040596
14.320000 -0.785061 0.037291
14.340000 -0.860911 0.036493
14.360000 -0.937903 0.040274
14.380000 -1.017818 0.039181
14.400000 -1.093513 0.047695
14.420000 -1.168596 0.038705
14.440000 -1.243509 0.036451
14.460000 -1.312885 0.040036
14.480000 -1.381866 0.032544
14.500000 -1.450279 0.041534
14.520000 -1.517721 0.032516
14.540000 -1.582060 0.036003
14.560000 -1.647234 0.027741
14.580000 -1.711884 0.030807
14.600000 -1.766837 0.039293
14.620000 -1.826009 0.037557
14.640000 -1.885779 0.036185
14.660000 -1.940575 0.038985
14.680000 -1.995038 0.036983
14.700000 -2.042118 0.041814
14.720000 -2.088268 0.038859
14.740000 -2.133682 0.035218
14.760000 -2.177117 0.035190
14.780000 -2.217253 0.034084
14.800000 -2.258184 0.035106
14.820000 -2.294725 0.038173
14.840000 -2.332204 0.032600
14.860000 -2.365750 0.036465
14.880000 -2.395494 0.033398
14.900000 -2.426522 0.031844
14.920000 -2.450427 0.033258
14.940000 -2.477866 0.044167
14.960000 -2.499217 0.032180
14.980000 -2.521146 0.041282
15.000000 -2.541439 0.033230
15.020000 -2.554493 0.044909
15.040000 -2.563893 0.034420
15.060000 -2.573877 0.038411
15.080000 -2.585101 0.029995
15.100000 -2.591506 0.029547
15.120000 -2.597959 0.038999
15.140000 -2.599751 0.029981
